             ID                                                                                             Station                                             River                                             Basin                         Country       lon       lat elevation     EGM08     EGM96                       Satellite       Start Date         End Date       Status
082235000240501                                                                                      82235000240501                                         Mackenzie                                         Mackenzie                          Canada -124.3899   64.0093  -99.0000   -9.0430   -8.9600                            SWOT       2023-12-01       2024-12-31       active
082235000240511                                                                                      82235000240511                                         Mackenzie                                         Mackenzie                          Canada -124.3864   64.0082  -99.0000   -9.0450   -8.9700                            SWOT       2023-12-01       2024-12-31       active
082235000240521                                                                                      82235000240521                                         Mackenzie                                         Mackenzie                          Canada -124.3833   64.0071  -99.0000   -9.0460   -8.9700                            SWOT       2023-12-01       2024-12-31       active
082235000240531                                                                                      82235000240531                                         Mackenzie                                         Mackenzie                          Canada -124.3804   64.0058  -99.0000   -9.0470   -8.9700                            SWOT       2023-12-01       2024-12-31       active
082235000240541                                                                                      82235000240541                                         Mackenzie                                         Mackenzie                          Canada -124.3776   64.0043  -99.0000   -9.0480   -8.9700                            SWOT       2023-12-01       2024-12-31       active
082237000010011                                                                                      82237000010011                                         Mackenzie                                         Mackenzie                          Canada -123.1755   62.6971  -99.0000  -10.5390  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010021                                                                                      82237000010021                                         Mackenzie                                         Mackenzie                          Canada -123.1757   62.6954  -99.0000  -10.5410  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010031                                                                                      82237000010031                                         Mackenzie                                         Mackenzie                          Canada -123.1756   62.6935  -99.0000  -10.5430  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010041                                                                                      82237000010041                                         Mackenzie                                         Mackenzie                          Canada -123.1757   62.6917  -99.0000  -10.5450  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010051                                                                                      82237000010051                                         Mackenzie                                         Mackenzie                          Canada -123.1764   62.6900  -99.0000  -10.5450  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010061                                                                                      82237000010061                                         Mackenzie                                         Mackenzie                          Canada -123.1775   62.6882  -99.0000  -10.5450  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010071                                                                                      82237000010071                                         Mackenzie                                         Mackenzie                          Canada -123.1786   62.6865  -99.0000  -10.5440  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010081                                                                                      82237000010081                                         Mackenzie                                         Mackenzie                          Canada -123.1798   62.6847  -99.0000  -10.5420  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010091                                                                                      82237000010091                                         Mackenzie                                         Mackenzie                          Canada -123.1807   62.6831  -99.0000  -10.5420  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010101                                                                                      82237000010101                                         Mackenzie                                         Mackenzie                          Canada -123.1818   62.6813  -99.0000  -10.5410  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000010111                                                                                      82237000010111                                         Mackenzie                                         Mackenzie                          Canada -123.1827   62.6796  -99.0000  -10.5400  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000010121                                                                                      82237000010121                                         Mackenzie                                         Mackenzie                          Canada -123.1838   62.6778  -99.0000  -10.5390  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000010131                                                                                      82237000010131                                         Mackenzie                                         Mackenzie                          Canada -123.1848   62.6761  -99.0000  -10.5380  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000010141                                                                                      82237000010141                                         Mackenzie                                         Mackenzie                          Canada -123.1861   62.6745  -99.0000  -10.5360  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000010151                                                                                      82237000010151                                         Mackenzie                                         Mackenzie                          Canada -123.1873   62.6727  -99.0000  -10.5350  -10.3200                            SWOT       2023-12-01       2024-12-31       active
082237000010161                                                                                      82237000010161                                         Mackenzie                                         Mackenzie                          Canada -123.1885   62.6710  -99.0000  -10.5330  -10.3200                            SWOT       2023-12-01       2024-12-31       active
082237000010171                                                                                      82237000010171                                         Mackenzie                                         Mackenzie                          Canada -123.1896   62.6694  -99.0000  -10.5310  -10.3200                            SWOT       2023-12-01       2024-12-31       active
082237000010181                                                                                      82237000010181                                         Mackenzie                                         Mackenzie                          Canada -123.1907   62.6676  -99.0000  -10.5300  -10.3200                            SWOT       2023-12-01       2024-12-31       active
082237000010191                                                                                      82237000010191                                         Mackenzie                                         Mackenzie                          Canada -123.1916   62.6659  -99.0000  -10.5290  -10.3200                            SWOT       2023-12-01       2024-12-31       active
082237000010201                                                                                      82237000010201                                         Mackenzie                                         Mackenzie                          Canada -123.1923   62.6641  -99.0000  -10.5280  -10.3200                            SWOT       2023-12-01       2024-12-31       active
082237000010211                                                                                      82237000010211                                         Mackenzie                                         Mackenzie                          Canada -123.1933   62.6624  -99.0000  -10.5270  -10.3100                            SWOT       2023-12-01       2024-12-31       active
082237000010221                                                                                      82237000010221                                         Mackenzie                                         Mackenzie                          Canada -123.1941   62.6606  -99.0000  -10.5260  -10.3100                            SWOT       2023-12-01       2024-12-31       active
082237000010231                                                                                      82237000010231                                         Mackenzie                                         Mackenzie                          Canada -123.1940   62.6587  -99.0000  -10.5280  -10.3100                            SWOT       2023-12-01       2024-12-31       active
082237000010241                                                                                      82237000010241                                         Mackenzie                                         Mackenzie                          Canada -123.1934   62.6570  -99.0000  -10.5310  -10.3200                            SWOT       2023-12-01       2024-12-31       active
082237000010251                                                                                      82237000010251                                         Mackenzie                                         Mackenzie                          Canada -123.1926   62.6552  -99.0000  -10.5350  -10.3200                            SWOT       2023-12-01       2024-12-31       active
082237000010261                                                                                      82237000010261                                         Mackenzie                                         Mackenzie                          Canada -123.1918   62.6535  -99.0000  -10.5380  -10.3200                            SWOT       2023-12-01       2024-12-31       active
082237000010271                                                                                      82237000010271                                         Mackenzie                                         Mackenzie                          Canada -123.1911   62.6517  -99.0000  -10.5420  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000010281                                                                                      82237000010281                                         Mackenzie                                         Mackenzie                          Canada -123.1903   62.6500  -99.0000  -10.5450  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000010291                                                                                      82237000010291                                         Mackenzie                                         Mackenzie                          Canada -123.1897   62.6482  -99.0000  -10.5480  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000010301                                                                                      82237000010301                                         Mackenzie                                         Mackenzie                          Canada -123.1894   62.6463  -99.0000  -10.5510  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000010311                                                                                      82237000010311                                         Mackenzie                                         Mackenzie                          Canada -123.1890   62.6446  -99.0000  -10.5530  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010321                                                                                      82237000010321                                         Mackenzie                                         Mackenzie                          Canada -123.1888   62.6428  -99.0000  -10.5550  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010331                                                                                      82237000010331                                         Mackenzie                                         Mackenzie                          Canada -123.1888   62.6409  -99.0000  -10.5560  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010341                                                                                      82237000010341                                         Mackenzie                                         Mackenzie                          Canada -123.1892   62.6392  -99.0000  -10.5560  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010351                                                                                      82237000010351                                         Mackenzie                                         Mackenzie                          Canada -123.1899   62.6374  -99.0000  -10.5550  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010361                                                                                      82237000010361                                         Mackenzie                                         Mackenzie                          Canada -123.1908   62.6357  -99.0000  -10.5540  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010371                                                                                      82237000010371                                         Mackenzie                                         Mackenzie                          Canada -123.1919   62.6339  -99.0000  -10.5520  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000010381                                                                                      82237000010381                                         Mackenzie                                         Mackenzie                          Canada -123.1934   62.6322  -99.0000  -10.5490  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000010391                                                                                      82237000010391                                         Mackenzie                                         Mackenzie                          Canada -123.1945   62.6306  -99.0000  -10.5470  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000010401                                                                                      82237000010401                                         Mackenzie                                         Mackenzie                          Canada -123.1951   62.6287  -99.0000  -10.5460  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030021                                                                                      82237000030021                                         Mackenzie                                         Mackenzie                          Canada -123.1962   62.6249  -99.0000  -10.5450  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030031                                                                                      82237000030031                                         Mackenzie                                         Mackenzie                          Canada -123.1963   62.6232  -99.0000  -10.5460  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030041                                                                                      82237000030041                                         Mackenzie                                         Mackenzie                          Canada -123.1963   62.6213  -99.0000  -10.5470  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030051                                                                                      82237000030051                                         Mackenzie                                         Mackenzie                          Canada -123.1963   62.6195  -99.0000  -10.5490  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030061                                                                                      82237000030061                                         Mackenzie                                         Mackenzie                          Canada -123.1962   62.6178  -99.0000  -10.5500  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030071                                                                                      82237000030071                                         Mackenzie                                         Mackenzie                          Canada -123.1962   62.6159  -99.0000  -10.5510  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030081                                                                                      82237000030081                                         Mackenzie                                         Mackenzie                          Canada -123.1967   62.6141  -99.0000  -10.5510  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030091                                                                                      82237000030091                                         Mackenzie                                         Mackenzie                          Canada -123.1968   62.6124  -99.0000  -10.5510  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030101                                                                                      82237000030101                                         Mackenzie                                         Mackenzie                          Canada -123.1968   62.6105  -99.0000  -10.5530  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030111                                                                                      82237000030111                                         Mackenzie                                         Mackenzie                          Canada -123.1968   62.6088  -99.0000  -10.5540  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000030121                                                                                      82237000030121                                         Mackenzie                                         Mackenzie                          Canada -123.1968   62.6070  -99.0000  -10.5550  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000030131                                                                                      82237000030131                                         Mackenzie                                         Mackenzie                          Canada -123.1970   62.6051  -99.0000  -10.5550  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000030141                                                                                      82237000030141                                         Mackenzie                                         Mackenzie                          Canada -123.1973   62.6034  -99.0000  -10.5560  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000030151                                                                                      82237000030151                                         Mackenzie                                         Mackenzie                          Canada -123.1973   62.6016  -99.0000  -10.5570  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000030161                                                                                      82237000030161                                         Mackenzie                                         Mackenzie                          Canada -123.1979   62.5999  -99.0000  -10.5560  -10.3400                            SWOT       2023-12-01       2024-12-31       active
082237000030171                                                                                      82237000030171                                         Mackenzie                                         Mackenzie                          Canada -123.1994   62.5983  -99.0000  -10.5530  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030181                                                                                      82237000030181                                         Mackenzie                                         Mackenzie                          Canada -123.2011   62.5966  -99.0000  -10.5490  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030191                                                                                      82237000030191                                         Mackenzie                                         Mackenzie                          Canada -123.2028   62.5950  -99.0000  -10.5450  -10.3300                            SWOT       2023-12-01       2024-12-31       active
082237000030201                                                                                      82237000030201                                         Mackenzie                                         Mackenzie                          Canada -123.2046   62.5934  -99.0000  -10.5410  -10.3200                            SWOT       2023-12-01       2024-12-31       active
082237000030211                                                                                      82237000030211                                         Mackenzie                                         Mackenzie                          Canada -123.2063   62.5918  -99.0000  -10.5370  -10.3200                            SWOT       2023-12-01       2024-12-31       active
082237000030221                                                                                      82237000030221                                         Mackenzie                                         Mackenzie                          Canada -123.2083   62.5902  -99.0000  -10.5320  -10.3100                            SWOT       2023-12-01       2024-12-31       active
082237000030231                                                                                      82237000030231                                         Mackenzie                                         Mackenzie                          Canada -123.2098   62.5885  -99.0000  -10.5290  -10.3100                            SWOT       2023-12-01       2024-12-31       active
082237000030241                                                                                      82237000030241                                         Mackenzie                                         Mackenzie                          Canada -123.2113   62.5869  -99.0000  -10.5260  -10.3100                            SWOT       2023-12-01       2024-12-31       active
082237000030251                                                                                      82237000030251                                         Mackenzie                                         Mackenzie                          Canada -123.2133   62.5853  -99.0000  -10.5210  -10.3000                            SWOT       2023-12-01       2024-12-31       active
082237000030261                                                                                      82237000030261                                         Mackenzie                                         Mackenzie                          Canada -123.2151   62.5837  -99.0000  -10.5170  -10.3000                            SWOT       2023-12-01       2024-12-31       active
082237000030271                                                                                      82237000030271                                         Mackenzie                                         Mackenzie                          Canada -123.2171   62.5821  -99.0000  -10.5120  -10.2900                            SWOT       2023-12-01       2024-12-31       active
082237000030281                                                                                      82237000030281                                         Mackenzie                                         Mackenzie                          Canada -123.2190   62.5805  -99.0000  -10.5080  -10.2900                            SWOT       2023-12-01       2024-12-31       active
082237000030291                                                                                      82237000030291                                         Mackenzie                                         Mackenzie                          Canada -123.2208   62.5788  -99.0000  -10.5030  -10.2800                            SWOT       2023-12-01       2024-12-31       active
082237000030301                                                                                      82237000030301                                         Mackenzie                                         Mackenzie                          Canada -123.2216   62.5771  -99.0000  -10.5020  -10.2800                            SWOT       2023-12-01       2024-12-31       active
082237000030311                                                                                      82237000030311                                         Mackenzie                                         Mackenzie                          Canada -123.2217   62.5753  -99.0000  -10.5030  -10.2800                            SWOT       2023-12-01       2024-12-31       active
082237000030321                                                                                      82237000030321                                         Mackenzie                                         Mackenzie                          Canada -123.2216   62.5736  -99.0000  -10.5050  -10.2800                            SWOT       2023-12-01       2024-12-31       active
082237000030331                                                                                      82237000030331                                         Mackenzie                                         Mackenzie                          Canada -123.2216   62.5717  -99.0000  -10.5060  -10.2800                            SWOT       2023-12-01       2024-12-31       active
082237000030341                                                                                      82237000030341                                         Mackenzie                                         Mackenzie                          Canada -123.2216   62.5699  -99.0000  -10.5080  -10.2800                            SWOT       2023-12-01       2024-12-31       active
082237000030351                                                                                      82237000030351                                         Mackenzie                                         Mackenzie                          Canada -123.2216   62.5682  -99.0000  -10.5090  -10.2800                            SWOT       2023-12-01       2024-12-31       active
082237000030361                                                                                      82237000030361                                         Mackenzie                                         Mackenzie                          Canada -123.2216   62.5663  -99.0000  -10.5100  -10.2900                            SWOT       2023-12-01       2024-12-31       active
082237000030371                                                                                      82237000030371                                         Mackenzie                                         Mackenzie                          Canada -123.2216   62.5646  -99.0000  -10.5120  -10.2900                            SWOT       2023-12-01       2024-12-31       active
082237000030381                                                                                      82237000030381                                         Mackenzie                                         Mackenzie                          Canada -123.2216   62.5628  -99.0000  -10.5130  -10.2900                            SWOT       2023-12-01       2024-12-31       active
082237000030391                                                                                      82237000030391                                         Mackenzie                                         Mackenzie                          Canada -123.2215   62.5609  -99.0000  -10.5150  -10.2900                            SWOT       2023-12-01       2024-12-31       active
082237000030401                                                                                      82237000030401                                         Mackenzie                                         Mackenzie                          Canada -123.2217   62.5592  -99.0000  -10.5150  -10.2900                            SWOT       2023-12-01       2024-12-31       active
082237000030411                                                                                      82237000030411                                         Mackenzie                                         Mackenzie                          Canada -123.2225   62.5574  -99.0000  -10.5140  -10.2900                            SWOT       2023-12-01       2024-12-31       active
082237000030421                                                                                      82237000030421                                         Mackenzie                                         Mackenzie                          Canada -123.2233   62.5557  -99.0000  -10.5130  -10.2800                            SWOT       2023-12-01       2024-12-31       active
082237000030431                                                                                      82237000030431                                         Mackenzie                                         Mackenzie                          Canada -123.2244   62.5539  -99.0000  -10.5120  -10.2800                            SWOT       2023-12-01       2024-12-31       active
082237000030441                                                                                      82237000030441                                         Mackenzie                                         Mackenzie                          Canada -123.2262   62.5523  -99.0000  -10.5080  -10.2800                            SWOT       2023-12-01       2024-12-31       active
082237000030451                                                                                      82237000030451                                         Mackenzie                                         Mackenzie                          Canada -123.2285   62.5510  -99.0000  -10.5020  -10.2700                            SWOT       2023-12-01       2024-12-31       active
082237000030461                                                                                      82237000030461                                         Mackenzie                                         Mackenzie                          Canada -123.2309   62.5496  -99.0000  -10.4970  -10.2700                            SWOT       2023-12-01       2024-12-31       active
082237000030471                                                                                      82237000030471                                         Mackenzie                                         Mackenzie                          Canada -123.2335   62.5481  -99.0000  -10.4910  -10.2600                            SWOT       2023-12-01       2024-12-31       active
082237000030481                                                                                      82237000030481                                         Mackenzie                                         Mackenzie                          Canada -123.2359   62.5466  -99.0000  -10.4850  -10.2500                            SWOT       2023-12-01       2024-12-31       active
082237000030491                                                                                      82237000030491                                         Mackenzie                                         Mackenzie                          Canada -123.2376   62.5450  -99.0000  -10.4810  -10.2500                            SWOT       2023-12-01       2024-12-31       active
082237000030501                                                                                      82237000030501                                         Mackenzie                                         Mackenzie                          Canada -123.2388   62.5433  -99.0000  -10.4790  -10.2400                            SWOT       2023-12-01       2024-12-31       active
082237000030511                                                                                      82237000030511                                         Mackenzie                                         Mackenzie                          Canada -123.2401   62.5416  -99.0000  -10.4770  -10.2400                            SWOT       2023-12-01       2024-12-31       active
082237000030521                                                                                      82237000030521                                         Mackenzie                                         Mackenzie                          Canada -123.2414   62.5400  -99.0000  -10.4750  -10.2400                            SWOT       2023-12-01       2024-12-31       active
082237000030531                                                                                      82237000030531                                         Mackenzie                                         Mackenzie                          Canada -123.2430   62.5384  -99.0000  -10.4720  -10.2300                            SWOT       2023-12-01       2024-12-31       active
082237000030541                                                                                      82237000030541                                         Mackenzie                                         Mackenzie                          Canada -123.2450   62.5368  -99.0000  -10.4670  -10.2300                            SWOT       2023-12-01       2024-12-31       active
082237000030551                                                                                      82237000030551                                         Mackenzie                                         Mackenzie                          Canada -123.2472   62.5353  -99.0000  -10.4620  -10.2200                            SWOT       2023-12-01       2024-12-31       active
082237000030561                                                                                      82237000030561                                         Mackenzie                                         Mackenzie                          Canada -123.2493   62.5338  -99.0000  -10.4580  -10.2200                            SWOT       2023-12-01       2024-12-31       active
082237000040011                                                                                      82237000040011                                         Mackenzie                                         Mackenzie                          Canada -123.2515   62.5322  -99.0000  -10.4530  -10.2100                            SWOT       2023-12-01       2024-12-31       active
082237000040021                                                                                      82237000040021                                         Mackenzie                                         Mackenzie                          Canada -123.2536   62.5306  -99.0000  -10.4480  -10.2100                            SWOT       2023-12-01       2024-12-31       active
082237000040031                                                                                      82237000040031                                         Mackenzie                                         Mackenzie                          Canada -123.2553   62.5291  -99.0000  -10.4450  -10.2000                            SWOT       2023-12-01       2024-12-31       active
082237000040041                                                                                      82237000040041                                         Mackenzie                                         Mackenzie                          Canada -123.2573   62.5276  -99.0000  -10.4400  -10.2000                            SWOT       2023-12-01       2024-12-31       active
082237000040051                                                                                      82237000040051                                         Mackenzie                                         Mackenzie                          Canada -123.2592   62.5260  -99.0000  -10.4360  -10.1900                            SWOT       2023-12-01       2024-12-31       active
082237000040061                                                                                      82237000040061                                         Mackenzie                                         Mackenzie                          Canada -123.2600   62.5242  -99.0000  -10.4360  -10.1900                            SWOT       2023-12-01       2024-12-31       active
082237000040071                                                                                      82237000040071                                         Mackenzie                                         Mackenzie                          Canada -123.2603   62.5225  -99.0000  -10.4370  -10.1900                            SWOT       2023-12-01       2024-12-31       active
082237000040081                                                                                      82237000040081                                         Mackenzie                                         Mackenzie                          Canada -123.2603   62.5207  -99.0000  -10.4380  -10.1900                            SWOT       2023-12-01       2024-12-31       active
082237000040091                                                                                      82237000040091                                         Mackenzie                                         Mackenzie                          Canada -123.2608   62.5189  -99.0000  -10.4390  -10.1900                            SWOT       2023-12-01       2024-12-31       active
082237000040101                                                                                      82237000040101                                         Mackenzie                                         Mackenzie                          Canada -123.2608   62.5171  -99.0000  -10.4400  -10.1900                            SWOT       2023-12-01       2024-12-31       active
082237000040111                                                                                      82237000040111                                         Mackenzie                                         Mackenzie                          Canada -123.2608   62.5154  -99.0000  -10.4420  -10.1900                            SWOT       2023-12-01       2024-12-31       active
082237000040121                                                                                      82237000040121                                         Mackenzie                                         Mackenzie                          Canada -123.2611   62.5135  -99.0000  -10.4430  -10.1900                            SWOT       2023-12-01       2024-12-31       active
082237000040131                                                                                      82237000040131                                         Mackenzie                                         Mackenzie                          Canada -123.2614   62.5117  -99.0000  -10.4440  -10.1900                            SWOT       2023-12-01       2024-12-31       active
082237000040141                                                                                      82237000040141                                         Mackenzie                                         Mackenzie                          Canada -123.2621   62.5101  -99.0000  -10.4430  -10.1800                            SWOT       2023-12-01       2024-12-31       active
082237000040151                                                                                      82237000040151                                         Mackenzie                                         Mackenzie                          Canada -123.2643   62.5085  -99.0000  -10.4380  -10.1800                            SWOT       2023-12-01       2024-12-31       active
082237000040161                                                                                      82237000040161                                         Mackenzie                                         Mackenzie                          Canada -123.2664   62.5070  -99.0000  -10.4340  -10.1700                            SWOT       2023-12-01       2024-12-31       active
082237000040171                                                                                      82237000040171                                         Mackenzie                                         Mackenzie                          Canada -123.2685   62.5055  -99.0000  -10.4290  -10.1700                            SWOT       2023-12-01       2024-12-31       active
082237000040181                                                                                      82237000040181                                         Mackenzie                                         Mackenzie                          Canada -123.2708   62.5039  -99.0000  -10.4240  -10.1600                            SWOT       2023-12-01       2024-12-31       active
082237000040191                                                                                      82237000040191                                         Mackenzie                                         Mackenzie                          Canada -123.2727   62.5024  -99.0000  -10.4200  -10.1600                            SWOT       2023-12-01       2024-12-31       active
082237000040201                                                                                      82237000040201                                         Mackenzie                                         Mackenzie                          Canada -123.2746   62.5009  -99.0000  -10.4160  -10.1500                            SWOT       2023-12-01       2024-12-31       active
