             ID                                                       Station                           River                           Basin                         Country       lon       lat elevation     EGM08     EGM96        Satellite       Start Date         End Date       Status
000000000000233                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0233              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5067   29.4545  -99.0000  -27.3860  -28.0500        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000235                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0235              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5053   29.4519  -99.0000  -27.3830  -28.0500        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000235                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0235              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5047   29.4522  -99.0000  -27.3830  -28.0500        CryoSat-2       2011-06-08       2011-06-08  operational
000000000000235                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0235              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5009   29.4440  -99.0000  -27.3750  -28.0400        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000236                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0236              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5025   29.4281  -99.0000  -27.3700  -28.0400        CryoSat-2       2013-06-13       2013-06-13  operational
000000000000236                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0236              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5052   29.4277  -99.0000  -27.3700  -28.0400        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000236                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0236              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5058   29.4251  -99.0000  -27.3700  -28.0400        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000238                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0238              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4940   29.4147  -99.0000  -27.3740  -28.0400        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000242                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0242              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4901   29.3826  -99.0000  -27.3970  -28.0300        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000243                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0243              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4938   29.3688  -99.0000  -27.4070  -28.0300        CryoSat-2       2011-11-25       2011-11-25  operational
