lats,lons,pnames,flag,RMSE(ordinary),bias(ordinary),corr(ordinary)
49.68,36.42,R_DON_SIVERS-KII-DONETS_KM1007,20,1.7949885,-1.6395569,0.46070445126430093
49.84,72.34,R_NURA_NURA_KM0667,10,4.733873,-4.6935425,0.32988600038357735
49.31,1.09,R_SEINE_SEINE_KM0126,10,1.6512375,1.1869302,0.6404282914709244
49.83,36.82,R_DON_SIVERS-KII-DONETS_KM1066,10,4.989754,-4.9051437,-0.05475120236732513
49.31,1.16,R_SEINE_SEINE_KM0130,10,1.3322113,0.6769724,0.4781854943126382
47.62,68.61,R_SARYSU_SARYSU-TRIB-02_KM0446,20,1.562111,1.4661865,0.7666738428396046
49.06,1.48,R_SEINE_SEINE_KM0189,20,7.2221723,7.189685,0.11851160962089305
49.07,1.62,R_SEINE_SEINE_KM0204,10,1.0707287,-0.796402,0.869316660590857
46.68,96.85,R_ZAVKHAN-GOL_ZAVKHAN-GOL_KM0525,20,15.660184,-15.616943,0.6467200673937432
41.99,44.05,R_KURA_KURA_KM0880,20,17.67099,-17.45465,0.44123398182851437
41.61,43.05,R_KURA_KURA_KM1030,30,43.322365,-43.277283,0.3352531623538952
47.48,108.41,R_AMUR_KHERLEN-GOL_KM5056,10,13.388663,-13.361084,0.004173721891903517
48.47,22.31,R_DANUBE_LATORITSIA_KM1937,20,1.6535685,1.4018402,0.7023714134317331
41.03,46.63,R_KURA_KUR-TRIB-01_KM0576,10,6.0378094,-5.735321,-0.1063419379652764
49.0,1.96,R_SEINE_SEINE_KM0250,20,1.2318776,0.93826294,0.7503005992181403
46.2,20.45,R_DANUBE_MAROS_KM1470,10,0.87282366,0.7802353,0.8098996775837226
48.99,2.12,R_SEINE_SEINE_KM0272,10,1.8324118,1.5565243,0.7684189257582412
48.93,2.14,R_SEINE_SEINE_KM0282,10,1.1178421,0.9819641,0.7226574045047659
46.61,49.13,R_MALO-GANIUSHINSKII-BANK_PROTOKA-SHARONOVA_KM0114,20,0.64061046,-0.31326675,-0.004667973230123523
46.39,49.05,R_PROTOKA-KIGACH_PROTOKA-KIGACH_KM0048,10,4.5515637,4.323181,-0.2221381504737764
48.49,2.68,R_SEINE_SEINE_KM0407,10,1.0174294,0.8402443,0.7709670359753106
46.43,48.99,R_PROTOKA-KIGACH_PROTOKA-KIGACH_KM0055,10,5.0354466,4.676996,0.0920923290526963
46.59,48.66,R_PROTOKA-KIGACH_PROTOKA-KIGACH_KM0091,10,5.0589814,4.7040043,0.17811726931116828
48.38,2.84,R_SEINE_SEINE_KM0433,10,0.7805715,0.54437256,0.744155074965625
47.52,108.4,R_AMUR_KHERLEN-GOL_KM5062,20,1.4621712,-1.3725586,0.5976597104128998
48.43,3.29,R_SEINE_SEINE_KM0472,10,4.9950237,-4.969139,0.562828010974551
42.16,42.15,R_RIONI_RIONI_KM0061,10,2.7617605,-2.6647887,0.5383921266336769
40.55,109.57,R_YELLOW_HUANG-HE_KM2290,10,2.6072485,2.3744507,0.3097182003966571
48.53,3.63,R_SEINE_SEINE_KM0516,10,1.793259,-1.7346916,0.7337826293765497
43.31,47.36,R_SULAK_SULAK_KM0024,10,0.7921366,0.18726349,0.3524865673650881
49.82,36.91,R_DON_SIVERS-KII-DONETS_KM1077,20,1.054573,-0.8720093,0.396399138938179
40.55,109.56,R_YELLOW_HUANG-HE_KM2292,10,2.4376135,2.2337036,0.49998058682765767
40.53,109.11,R_YELLOW_HUANG-HE_KM2347,20,1.5333796,1.1911011,-0.2469277759215712
40.63,108.67,R_YELLOW_HUANG-HE_KM2398,10,0.8671817,-0.18444824,-0.42582085809926357
40.81,108.26,R_YELLOW_HUANG-HE_KM2446,10,1.2048829,1.0661621,-0.1411592395295446
40.86,107.95,R_YELLOW_HUANG-HE_KM2481,30,1.8265244,1.7507324,-0.3566097010496779
40.85,107.82,R_YELLOW_HUANG-HE_KM2494,30,0.5408171,0.13952637,-0.12291067313287948
43.76,47.12,R_TEREK-01_TEREK_KM0176,20,1.313851,-1.2757015,0.7122474385493343
40.64,107.33,R_YELLOW_HUANG-HE_KM2553,30,1.4516358,1.2398682,0.035785055703188094
43.75,46.73,R_TEREK-01_TEREK_KM0217,10,5.5588517,-5.531905,0.4790973949127927
43.47,46.37,R_TEREK_TEREK_KM0150,10,1.6048827,1.5527,0.5551771338879202
43.47,46.36,R_TEREK_TEREK_KM0151,10,1.2098788,1.1674862,0.7360025959526406
48.55,3.7,R_SEINE_SEINE_KM0526,20,1.3883853,-1.2962952,0.129895744800514
43.45,46.07,R_TEREK_TEREK_KM0190,10,2.4198687,-2.374178,0.8710249906461485
43.55,45.64,R_TEREK_TEREK_KM0235,10,6.075913,-6.060936,0.35623338257616466
40.61,107.26,R_YELLOW_HUANG-HE_KM2560,20,1.6920854,1.6225586,-0.012736513004494163
49.8,36.37,R_DON_UDI_KM1061,20,8.60691,-8.597389,0.5660113334656516
47.35,37.86,R_KAL-MIUS_KAL-MIUS_KM0059,10,1.0366745,-0.99253845,0.4715239739576205
47.38,37.85,R_KAL-MIUS_KAL-MIUS_KM0066,10,1.2675735,-1.1526833,0.28615343708600177
41.11,34.56,R_KIZILIMAK_KIZILIRMAK_KM0208,10,20.242443,-20.192627,0.11990380344582599
43.64,45.37,R_TEREK_TEREK_KM0264,20,7.042297,-6.99395,0.6280122831841018
48.13,4.35,R_SEINE_SEINE_KM0630,20,3.5900657,-3.2494354,-0.4364457381535896
43.64,45.2,R_TEREK_TEREK_KM0284,10,5.70086,-5.6785965,0.9133909206542188
46.16,20.57,R_DANUBE_MURES_KM1481,20,1.0663964,0.9356842,0.7871129641526101
43.72,44.76,R_TEREK_TEREK_KM0361,10,9.7921505,-9.738602,0.5006830412881189
46.08,20.87,R_DANUBE_MURES_KM1515,10,2.3586452,2.31279,0.6692019895279034
40.51,34.3,R_KIZILIMAK_KIZILIRMAK_KM0365,20,9.60059,-9.572998,0.08473079406169792
43.68,44.42,R_TEREK_TEREK_KM0401,10,11.081619,-11.062836,0.7167783700548741
46.15,21.05,R_DANUBE_MURES_KM1541,10,0.6343945,0.35482788,0.7875105615473554
40.51,34.29,R_KIZILIMAK_KIZILIRMAK_KM0366,10,0.6531599,-0.59973145,-0.30225522032373603
46.14,21.18,R_DANUBE_MURES_KM1554,10,1.2295475,-1.0539169,0.6774286754071183
45.04,39.64,R_KUBAN_BELAIA_KM0318,10,6.0266647,-5.994873,0.5233373483040191
46.16,21.32,R_DANUBE_MURES_KM1569,10,0.816427,-0.43806458,0.5669289693535218
46.15,21.37,R_DANUBE_MURES_KM1578,10,2.0198023,-1.8688202,0.6670903945901719
45.12,37.8,R_KUBAN_KUBAN_KM0069,20,2.593771,2.5452547,0.44577859052565477
45.12,37.8,R_KUBAN_KUBAN_KM0070,20,2.32935,2.1841836,0.6161998070846272
45.17,38.25,R_KUBAN_KUBAN_KM0124,20,1.1036323,0.47222948,0.30135693537120534
45.06,38.72,R_KUBAN_KUBAN_KM0181,10,2.0232606,1.4802094,0.43901094798480683
45.05,38.77,R_KUBAN_KUBAN_KM0189,10,1.9032006,1.376193,0.3877587954396264
49.26,119.35,R_AMUR_ARGUN_KM3906,10,1.1360904,-0.8814697,0.5864402211132915
45.01,38.78,R_KUBAN_KUBAN_KM0195,10,1.5676537,0.9435282,0.37808885269747505
45.21,39.64,R_KUBAN_KUBAN_KM0306,10,20.015985,19.983288,0.06256948598713391
48.1,4.38,R_SEINE_SEINE_KM0636,20,1.5563451,1.0592499,0.83647951976238
45.16,39.69,R_KUBAN_LABA_KM0316,10,3.1388738,-3.027893,0.7135128356112224
48.36,3.09,R_SEINE_YONNE_KM0457,10,4.2005587,-4.188381,0.5531254699547935
44.92,39.6,R_KUBAN_PSHISH_KM0300,930,2.292678,2.1699371,0.6878918099634181
47.86,38.41,R_MIUS_KRINKA_KM0228,10,9.565419,-9.556698,0.42185934970674577
43.7,44.29,R_TEREK_TEREK_KM0414,20,3.009026,-2.9515686,0.5662143696341861
45.69,38.06,R_PROTOKA_PROTOKA_KM0069,20,0.92300326,0.8100849,0.5896039758577668
46.26,47.59,R_VOLGA_KHURDUN-ERIK_KM0201,10,2.1921859,1.43227,0.4522449922622907
45.68,38.02,R_PROTOKA_PROTOKA_KM0079,10,1.0510266,0.99207807,0.40041455448416424
46.22,48.51,R_VOLGA_KOSHEVANKA_KM0032,10,3.2232604,2.8194504,0.24627088706202355
47.15,47.48,R_VOLGA_R-ASHULUK_KM0284,10,3.2267241,2.4568043,-0.20329434565911977
40.82,30.46,R_SAKARYA_SAKARYA-NEHRI_KM0082,20,7.326364,-7.27903,0.4149884300171433
47.63,118.64,R_AMUR_KHALKH-GOL_KM4138,20,7.243492,-7.128784,-0.04300265755567586
46.53,48.02,R_VOLGA_VOLGA_KM0184,10,3.447491,2.858364,0.05796748679766188
40.36,30.03,R_SAKARYA_SAKARYA-NEHRI_KM0177,30,2.1213772,-1.7690201,0.4969305784816117
46.67,47.89,R_VOLGA_VOLGA_KM0205,10,4.023472,3.192913,0.2584806949852334
40.05,30.71,R_SAKARYA_SAKARYA-NEHRI_KM0283,20,2.541485,2.3490143,0.15956739726319208
40.06,30.87,R_SAKARYA_SAKARYA-NEHRI_KM0309,10,47.01632,-47.01088,0.6341832588560645
48.1,3.28,R_SEINE_YONNE_KM0503,20,0.8362527,-0.71749115,0.6665955529734565
45.52,34.85,R_SALGIR_SALGIR_KM0120,10,1.002001,-0.7748265,0.2200325985063631
47.98,3.4,R_SEINE_YONNE_KM0527,10,0.4026982,-0.008972168,0.6137219593935774
49.03,30.49,R_SOUTHERN-BUG_GIRS-KII-TIKICH_KM0390,10,3.2027023,-3.1836548,0.16430690944352755
47.96,3.49,R_SEINE_YONNE_KM0533,10,3.0254865,-2.9975662,0.17559052876819597
40.14,8.93,R_TIRSO_TIRSO_KM0060,910,16.92847,-16.602219,0.39938935740289977
47.37,32.25,R_SOUTHERN-BUG_INGUL_KM0118,20,2.3157585,-2.221816,-0.20131809371889323
48.01,32.4,R_SOUTHERN-BUG_INGUL_KM0238,10,0.9731202,0.6264992,-0.8800730064446729
47.08,31.9,R_SOUTHERN-BUG_PIVDENNII-BUG_KM0039,10,1.0458119,0.96970344,0.5684947714944047
49.29,129.63,R_AMUR_AMUR_KM1624,10,3.5159826,-2.9998093,0.7790854616969143
49.37,129.29,R_AMUR_AMUR_KM1672,10,1.3788964,-0.49465942,0.7913991084902949
49.35,129.13,R_AMUR_AMUR_KM1687,10,1.602946,-1.1064072,0.8606566284608219
47.34,31.66,R_SOUTHERN-BUG_PIVDENNII-BUG_KM0083,20,2.527676,2.403641,0.5487270793041786
49.6,128.56,R_AMUR_AMUR_KM1760,10,1.4217457,0.31028748,0.8527667411455446
49.55,128.11,R_AMUR_AMUR_KM1799,10,2.0422199,-0.9479523,0.811732435165984
47.0,47.52,R_VOLGA_VOLGA_KM0265,20,3.4492147,2.5670185,0.2580611935893255
47.56,31.28,R_SOUTHERN-BUG_PIVDENNII-BUG_KM0127,20,3.427813,3.3737855,0.6007235843340178
47.03,47.43,R_VOLGA_VOLGA_KM0273,10,3.5630767,2.3049126,-0.010469532458225067
47.58,31.23,R_SOUTHERN-BUG_PIVDENNII-BUG_KM0132,10,3.0847063,3.0191913,0.32803201244527425
47.11,47.31,R_VOLGA_VOLGA_KM0287,10,3.575226,2.7854767,-0.013473580682514924
47.84,31.12,R_SOUTHERN-BUG_PIVDENNII-BUG_KM0178,10,14.214171,-14.198648,0.42238261322458637
47.33,47.08,R_VOLGA_VOLGA_KM0321,10,3.9322453,2.5595474,0.22556431293377655
47.58,46.72,R_VOLGA_VOLGA_KM0366,10,3.292367,0.20250702,-0.07349421472836708
49.59,127.98,R_AMUR_AMUR_KM1811,20,1.7464746,-1.4619064,0.9083642480812208
47.66,46.64,R_VOLGA_VOLGA_KM0377,10,3.8559477,1.441143,0.07619021525150163
49.78,127.59,R_AMUR_AMUR_KM1857,10,1.2733368,0.06363678,0.5313652546180517
46.09,21.81,R_DANUBE_MURES_KM1633,20,3.4662282,3.417511,0.7639511525607806
47.9,31.1,R_SOUTHERN-BUG_PIVDENNII-BUG_KM0185,20,17.026686,-16.980915,-0.007135473678567221
49.83,127.52,R_AMUR_AMUR_KM1865,10,2.9744868,-2.5672073,0.8498136473402003
46.09,22.0,R_DANUBE_MURES_KM1656,10,2.1898725,2.0947113,0.6882468576770332
47.36,110.8,R_AMUR_KHERLEN-GOL_KM4747,20,7.7645297,-7.7335815,0.2278927065159002
49.34,120.72,R_AMUR_ARGUN-TRIB-01_KM4103,10,1.5264869,1.4642944,0.5987751053517109
46.0,22.24,R_DANUBE_MURES_KM1689,10,1.8391097,1.7279053,0.7774156344728835
49.52,129.53,R_AMUR_BUREIA_KM1662,10,2.5595348,-1.3377075,0.578856726587838
45.93,22.68,R_DANUBE_MURES_KM1747,10,0.5324316,-0.17288208,0.8840023347936281
45.87,23.02,R_DANUBE_MURES_KM1781,10,0.6798208,-0.11782837,0.7040348191944624
49.79,129.88,R_AMUR_BUREIA_KM1720,10,6.667823,-6.5591507,0.3937536977776839
45.86,23.12,R_DANUBE_MURES_KM1793,10,2.5102038,2.4582367,0.7017415753162851
48.11,30.57,R_SOUTHERN-BUG_PIVDENNII-BUG_KM0255,20,2.1939945,2.0581055,0.4770370773007354
48.15,30.53,R_SOUTHERN-BUG_PIVDENNII-BUG_KM0262,20,0.9035003,-0.13495636,0.5527011127527859
46.02,126.51,R_AMUR_HU-LAN-HE_KM1891,20,8.386683,8.340363,0.399609072282229
46.77,126.93,R_AMUR_HU-LAN-HE_KM2062,10,1.2057148,-0.98487854,0.8962722824878689
45.29,125.76,R_AMUR_LIN-HE_KM2026,10,1.591654,-1.4932404,0.883626172207293
45.13,126.16,R_AMUR_LIN-HE_KM2073,10,3.043419,-2.9132538,0.5159465660729577
45.14,126.18,R_AMUR_LIN-HE_KM2075,10,3.5082426,-3.4684906,0.843242030639578
48.14,30.12,R_SOUTHERN-BUG_PIVDENNII-BUG_KM0300,20,2.928029,2.7957764,0.39614802448695946
47.76,46.57,R_VOLGA_VOLGA_KM0391,20,2.5973418,2.0284672,0.33228107433829335
45.07,127.12,R_AMUR_MANG-NIU-HE_KM2190,10,0.93985885,0.45654297,0.3555907796991675
46.98,110.01,R_AMUR_KHERLEN-GOL_KM4850,20,1.2214695,-0.8664551,0.11872988336204178
48.15,30.06,R_SOUTHERN-BUG_PIVDENNII-BUG_KM0306,10,3.4828396,3.3480606,0.1975614268554877
47.82,46.36,R_VOLGA_VOLGA_KM0414,10,4.0881042,1.5249348,0.16650880812956118
46.07,129.54,R_AMUR_MOGDANGANG-MU-DAN-JIANG_KM1586,10,2.890307,-2.465477,0.14505012376170187
49.67,112.63,R_AMUR_ONON_KM3925,10,10.232532,-10.212891,0.6402552303459426
48.65,30.78,R_SOUTHERN-BUG_SINIUKHA_KM0306,10,1.5630964,-1.5434723,0.304562203426032
48.27,45.98,R_VOLGA_VOLGA_KM0488,10,3.052477,-0.4425316,0.282598140995659
46.0,129.57,R_AMUR_MOGDANGANG-MU-DAN-JIANG_KM1597,10,11.317833,11.260361,0.1464900337822707
48.32,45.88,R_VOLGA_VOLGA_KM0498,10,3.3095148,0.73750305,0.1447152133870639
45.92,129.74,R_AMUR_MOGDANGANG-MU-DAN-JIANG_KM1614,10,3.2109282,-3.0811996,0.37278484654717575
49.47,112.5,R_AMUR_ONON_KM3960,20,5.961316,-5.932129,0.7222879327327903
48.41,45.66,R_VOLGA_VOLGA_KM0519,10,3.9747806,0.2707405,0.21543400963144146
45.43,129.79,R_AMUR_MOGDANGANG-MU-DAN-JIANG_KM1684,10,6.497713,-6.3600006,0.2365265019607442
49.48,112.49,R_AMUR_ONON_KM3962,10,2.722312,-2.6358032,0.7401900575230556
48.41,45.37,R_VOLGA_VOLGA_KM0546,10,3.7826777,-0.30150318,0.25997000182543656
44.19,129.32,R_AMUR_MOGDANGANG-MU-DAN-JIANG_KM1893,10,1.4138107,1.2312775,0.5316516309205548
49.38,112.29,R_AMUR_ONON_KM3988,10,2.226533,-2.187683,0.8152847725121235
48.48,44.89,R_VOLGA_VOLGA_KM0588,10,3.2856362,-0.5427704,0.2562643823443421
44.07,129.04,R_AMUR_MOGDANGANG-MU-DAN-JIANG_KM1939,10,16.45066,-16.440796,0.6537588476289072
48.8,111.6,R_AMUR_ONON_KM4110,10,2.5364428,-2.489624,-0.06715045948715703
40.25,37.95,R_YESILIRMAK_KELKIT-CAYI_KM0289,20,29.864397,-29.811462,-0.05019073891901887
48.49,44.76,R_VOLGA_VOLGA_KM0598,10,3.7715125,0.013961792,0.34991598965596826
46.3,129.46,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1556,10,2.3177772,-1.7768402,0.3887407942998801
40.33,36.57,R_YESILIRMAK_YESILIRMAK_KM0332,10,24.796463,-24.217407,-0.47628699385127826
48.32,45.62,R_VOLGA_VOLGA-TRIB-03_KM0530,10,2.7075403,-2.22332,-0.0021785758632188795
46.26,129.41,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1561,10,3.4423966,-3.3295288,0.852001796197665
46.67,38.6,R_YEYA_EIA_KM0001,10,0.8531805,0.7249075,0.7561821588106885
45.92,129.13,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1608,10,3.2948115,-3.0576172,0.7645841199336356
46.31,40.13,R_YEYA_EIA_KM0212,20,1.7993741,-1.7049465,0.43454205616987596
48.29,117.6,R_AMUR_WU-ER-XUN-HE_KM3895,20,0.5531227,-0.19671631,0.039047675690156
46.68,38.71,R_YEYA_EIA_KM0018,10,0.3086418,-0.064537644,0.4984963495102922
45.92,128.67,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1661,10,1.8537868,-0.7869339,0.5111715357822291
45.97,128.36,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1688,10,3.5960658,-3.4515457,0.9464124311677461
46.6,39.1,R_YEYA_EIA_KM0066,20,1.3082107,1.2830801,0.6787388291026762
45.93,127.87,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1733,10,1.8956252,-0.9794388,0.5618800286055731
46.62,39.32,R_YEYA_EIA_KM0092,10,12.22368,12.221117,0.16207272309120016
49.65,114.98,R_ULZ-GOL_ULZ-GOL_KM0118,20,4.5312195,-4.474182,-0.29867362708190365
45.95,127.72,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1747,10,2.3818138,-1.66465,0.5070558964613306
46.6,39.57,R_YEYA_EIA_KM0126,10,0.50740355,-0.33243656,0.6494079938304894
46.0,127.7,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1754,10,3.6849506,-3.0749283,0.6300656982349151
43.89,119.61,R_XI-LIAO-HE_HA-HEI-ER-GUO-LE_KM1187,20,15.615664,-15.549011,-0.13871042433572406
46.42,39.71,R_YEYA_EIA_KM0161,10,3.8929682,-3.8848133,0.7874440539229446
45.92,126.8,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1856,10,4.815034,-4.454544,0.695008894098067
42.14,119.3,R_XI-LIAO-HE_LAO-HA-HE_KM1215,10,0.20782846,-3.0517578e-05,0.3410127356395761
46.51,39.19,R_YEYA_SOSYKA_KM0090,10,4.1183004,-4.111454,0.45955230642276734
45.73,126.4,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1905,10,3.8583329,-3.4650269,0.735429626253588
43.32,119.82,R_XI-LIAO-HE_XI-LIAO-HE_KM1034,20,7.3127923,-7.270569,-0.03714612247982081
45.73,126.4,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1906,10,3.6817322,-3.3581924,0.9158835316950654
45.61,125.98,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1955,10,1.9260755,-0.7720108,0.3830817438450622
43.26,119.4,R_XI-LIAO-HE_XI-LIAO-HE_KM1074,20,17.194492,-17.178589,0.09840461081502662
45.51,125.84,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM1977,10,2.009038,-1.1368408,0.5790901810908592
45.4,125.34,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM2035,10,3.0728593,-2.7149506,0.8251997020075459
43.27,119.37,R_XI-LIAO-HE_XI-LIAO-HE_KM1076,20,12.705909,-12.649445,-0.347461871514739
45.4,125.13,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM2057,10,1.9185336,-0.6489029,0.5336787128123941
40.14,111.32,R_YELLOW_HUANG-HE_KM2058,10,3.192097,2.0994873,0.43757328162450554
45.61,124.95,R_AMUR_SONGHWAGANG-SONG-HUA-JIANG_KM2111,10,1.0197113,-0.62862396,0.42742744864927035
40.26,110.88,R_YELLOW_HUANG-HE_KM2109,10,2.0841422,1.8173828,0.6673722331043687
47.44,129.41,R_AMUR_TANG-WANG-HE_KM1649,10,7.6022663,-7.5697784,0.8738580406305666
49.37,128.66,R_AMUR_XUN-HE_KM1763,10,2.510576,-2.47229,0.8699787551678574
40.4,110.47,R_YELLOW_HUANG-HE_KM2176,20,2.1479983,1.8892822,-0.1676707989497428
40.53,110.04,R_YELLOW_HUANG-HE_KM2238,10,1.0399275,0.3265381,0.2682176359033116
49.36,128.2,R_AMUR_XUN-HE_KM1810,20,6.338064,-6.3268127,0.8435438729119024
40.53,110.03,R_YELLOW_HUANG-HE_KM2239,20,0.95046663,-0.22894287,0.3506139450854303
48.97,127.89,R_AMUR_ZHAN-HE_KM1880,10,1.0365492,0.33457947,0.6176473241420768
45.99,23.44,R_DANUBE_MURES_KM1837,20,1.5400233,1.3639984,0.8673812039045669
41.42,121.42,R_DALINGHE_DA-LING-HE_KM0094,20,1.4767743,1.130024,0.2820194442908011
43.78,24.75,R_DANUBE_OLT_KM0658,10,3.6837041,-3.2709808,0.527948644929365
41.54,121.38,R_DALINGHE_DA-LING-HE_KM0112,10,0.9587456,-0.17213058,-0.06369973701513386
41.73,120.85,R_DALINGHE_DA-LING-HE_KM0184,10,9.886804,-9.800903,-0.6396448754429969
41.53,120.45,R_DALINGHE_DA-LING-HE_KM0237,20,9.694052,-9.67421,-0.41841977853091084
41.36,120.04,R_DALINGHE_DA-LING-HE_KM0294,20,8.980601,-8.935196,-0.6921304917714114
43.18,129.69,R_DUMANGANG_GA-YA-HE_KM0230,10,24.147411,-24.067856,0.2932224077846162
43.18,129.66,R_DUMANGANG_GA-YA-HE_KM0234,10,24.160799,-24.071304,0.29745440808804857
40.29,124.46,R_JANGJINGANG_AI-HE_KM0038,10,14.817837,-14.795538,-0.542011703293669
40.9,125.59,R_JANGJINGANG_HUN-JIANG_KM0214,10,1.5497663,0.51686096,-0.03952874564599265
41.04,125.29,R_JANGJINGANG_HUN-JIANG_KM0322,10,1.158605,-0.97476196,0.21580974550405468
49.46,136.56,R_AMUR_AMUR_KM0728,10,4.1703544,-3.7096786,0.8607786920174318
40.87,127.22,R_JANGJINGANG_JANGJINGANG_KM0481,10,94.18471,-94.10596,-0.035159162123252694
43.79,24.74,R_DANUBE_OLT_KM0660,20,4.038584,-3.5919724,0.6197199764780303
48.55,140.15,R_KOPPI_KOPPI_KM0001,10,0.7274988,0.3823011,0.4052295124647252
48.97,136.13,R_AMUR_AMUR_KM0802,10,4.274398,-3.793232,0.9250154827397246
40.86,125.82,R_JANGJINGANG_YA-LU-JIANG_KM0215,10,5.367276,-4.937378,0.3035344190190584
45.0,24.29,R_DANUBE_OLT_KM0814,10,15.536966,-15.531677,0.41854830653185543
48.84,135.9,R_AMUR_AMUR_KM0829,10,3.6030188,-3.0852718,0.8492104590182346
40.94,126.07,R_JANGJINGANG_YA-LU-JIANG_KM0262,10,1.8170797,-0.37374878,0.37526050987178067
44.9,141.95,R_TIAN-YAN-CHUAN_TIAN-YAN-CHUAN_KM0030,20,6.8766656,6.7945733,0.2767641728068577
48.77,135.55,R_AMUR_AMUR_KM0861,10,3.4888427,-2.9327106,0.8669174496710162
40.99,126.24,R_JANGJINGANG_YA-LU-JIANG_KM0291,10,39.813507,-39.239365,0.01623020504608844
44.92,141.99,R_TIAN-YAN-CHUAN_TIAN-YAN-CHUAN_KM0034,10,1.4036969,-0.2334106,0.09301442454309097
45.85,24.9,R_DANUBE_OLT_KM0971,10,5.4949517,-5.478424,0.5117807482557925
48.75,135.46,R_AMUR_AMUR_KM0869,10,3.2863474,-2.7220612,0.9493840525678257
48.63,135.05,R_AMUR_AMUR_KM0909,10,3.5599017,-2.6662426,0.8369856980513515
48.4,134.68,R_AMUR_AMUR_KM0967,10,2.2372277,-2.1367455,0.9731835602438824
48.42,134.48,R_AMUR_AMUR_KM0983,10,3.9319508,-3.426712,0.8548163370485492
43.12,123.63,R_XI-LIAO-HE_DONG-LIAO-HE_KM0551,20,1.1397321,0.6740494,0.48488048695187563
48.36,134.23,R_AMUR_AMUR_KM1006,20,4.418606,-3.9482803,0.7820365390084862
48.3,133.97,R_AMUR_AMUR_KM1029,10,1.97791,-1.8993301,0.976911988454719
48.26,133.8,R_AMUR_AMUR_KM1043,10,4.2399087,-3.8360863,0.9188541057136991
48.11,133.43,R_AMUR_AMUR_KM1084,10,2.0114486,1.279789,0.5672274545729229
48.12,133.4,R_AMUR_AMUR_KM1087,10,1.9260389,1.0961571,0.4384330864701619
48.03,132.97,R_AMUR_AMUR_KM1127,10,4.3840737,-3.8745193,0.9096075396333706
48.02,132.92,R_AMUR_AMUR_KM1130,10,4.3862925,-4.0179024,0.9196138911281424
47.79,132.59,R_AMUR_AMUR_KM1178,10,4.1720586,-3.712799,0.8009862391169794
47.76,132.33,R_AMUR_AMUR_KM1207,10,4.1656227,-4.03228,0.8468416942720732
47.7,132.16,R_AMUR_AMUR_KM1224,10,1.8492951,1.4638481,0.8949412197749466
47.67,131.85,R_AMUR_AMUR_KM1254,10,3.0226984,-2.321415,0.9052231310773674
47.71,131.7,R_AMUR_AMUR_KM1268,10,2.080744,-1.8920517,0.8264251305310906
47.74,131.41,R_AMUR_AMUR_KM1300,10,3.7295277,-2.9468842,0.6919521870656208
47.73,131.22,R_AMUR_AMUR_KM1315,10,3.859064,-3.2437782,0.8105565909152745
43.61,123.94,R_XI-LIAO-HE_DONG-LIAO-HE_KM0645,20,4.089346,-3.8297882,0.44474198841248846
48.41,130.75,R_AMUR_AMUR_KM1433,10,6.012034,-5.658882,0.6375726182065831
43.09,120.37,R_XI-LIAO-HE_LAO-HA-HE_KM1006,10,1.3025476,-0.7943115,-0.06087159358381252
48.87,130.28,R_AMUR_AMUR_KM1541,10,3.3810925,-2.853157,0.7738971038126429
42.95,120.23,R_XI-LIAO-HE_LAO-HA-HE_KM1028,10,7.427022,-7.3587646,-0.1567514119378558
48.97,130.05,R_AMUR_AMUR_KM1564,10,2.7897484,-2.2019882,0.8206546456074231
41.13,121.92,R_XI-LIAO-HE_LIAO-HE_KM0036,10,1.0390625,-0.70245624,0.7233839565500358
48.35,134.93,R_AMUR_AMURSKAIA-PROTOKA_KM0952,10,3.2107697,-2.9428978,0.9548227464131612
41.15,121.94,R_XI-LIAO-HE_LIAO-HE_KM0038,10,1.1640034,-0.9967632,0.8619505595076654
48.28,134.73,R_AMUR_AMURSKAIA-PROTOKA_KM0971,10,2.374264,-2.210598,0.9755482586503239
41.16,121.98,R_XI-LIAO-HE_LIAO-HE_KM0042,10,0.8260989,-0.4870274,0.7955633350132265
45.85,24.99,R_DANUBE_OLT_KM0979,20,5.9014816,-5.888977,0.6553316700411458
49.26,136.72,R_AMUR_ANIUI_KM0787,30,12.755483,-12.741993,0.4254964197683754
41.25,122.44,R_XI-LIAO-HE_LIAO-HE_KM0100,10,1.3864473,0.2590456,0.4674576259553292
45.89,25.82,R_DANUBE_OLT_KM1150,10,7.2129145,-7.1331177,0.40517390799717884
