ID,station,dataname,lon,lat,satellite,flag,elevation,dist_to_mouth,kx1,ky1,kx2,ky2,dist1,dist2,rivwth,ix,iy,EGM08,EGM96,ix2,iy2,RMSE1,bias1,corr1,RMSE2,bias2,corr2
12888.0,R_RHINE_NIEDERBACHEL_KM0820,HydroWeb,7.3,48.83,JASON2,30,197.3,0.31,8772,1535,8772,1441,11614.39,2998.72,0.0,1873,413,48.96,48.56,1873,412,4.497477,-4.452362,0.11796738754493807,10.622263,-10.604874,0.09358049412339872
8739.0,R_RHONE_GARDON_KM0081,HydroWeb,4.61,43.85,SENTINEL3A,30,11.6,7.42,5546,7375,5527,7375,1300.69,79.69,436.83,1846,461,50.04,50.2,1847,462,4.7583675,4.747979,0.7934414222941556,2.4196458,2.078826,0.6219146111174066
11147.0,R_SUSQUEHANNA_CHEMUNG_KM0471,HydroWeb,-76.53,41.96,SENTINEL3A,30,221.0,4.2,4194,9679,4161,9646,3674.25,138.5,111.22,1035,481,-33.84,-33.46,1035,481,7.601736,-7.564575,-0.14195993527028805,7.601736,-7.564575,-0.14195993527028805
8750.0,R_RHONE_RHONE_KM0326,HydroWeb,4.82,45.63,JASON2,30,153.3,2.86,5770,5243,5776,5249,817.7,194.4,127.97,1849,444,50.36,50.04,1849,444,1.1461474,0.8895569,0.7048319020043653,1.1461474,0.8895569,0.7048319020043653
4659.0,R_DANUBE_KOLUBARA_KM1259,HydroWeb,20.21,44.65,SENTINEL3B,30,70.8,10.31,227,6390,257,6420,3458.49,104.29,308.12,2002,454,44.47,43.81,2003,454,2.650144,2.3295898,0.697831162812609,2.444263,2.1074524,0.7143006240667421
9595.0,R_ZAVKHAN-GOL_KHOVD-GOL_KM0534,HydroWeb,90.91,49.28,SENTINEL3A,30,1410.5,8.81,1014,868,1088,868,4421.87,199.58,27.94,2708,407,-45.08,-44.33,2710,408,28.172106,28.160645,0.4935227242414034,19.163727,-19.145264,0.5021673533238719
9594.0,R_ZAVKHAN-GOL_KHOVD-GOL_KM0544,HydroWeb,90.82,49.31,SENTINEL3A,30,1417.8,13.03,972,849,997,824,2167.44,927.82,13.05,2708,407,-45.0,-44.36,2709,407,11.642282,11.551392,-0.5672908583126977,11.165095,-11.100342,-0.591778484303519
9611.0,R_ZAVKHAN-GOL_ZAVKHAN-GOL_KM0035,HydroWeb,93.35,48.85,SENTINEL3B,30,1032.3,2.96,4078,1373,4016,1373,3638.9,853.76,681.25,2734,412,-47.46,-47.74,2735,411,0.9685212,-0.021850586,-0.23050329324041538,1.1367477,-0.8150635,-0.20693548810184698
12785.0,R_KURA_KURA_KM1030,HydroWeb,43.05,41.61,ENVISAT,30,962.6,8.04,3680,10071,3653,10071,1341.22,546.51,53.56,2232,484,23.63,23.73,2232,484,24.450264,-24.36737,0.2651404618883673,24.450264,-24.36737,0.2651404618883673
12447.0,R_YELLOW_HUANG-HE_KM2481,HydroWeb,107.95,40.86,JASON2,30,1031.2,19.3,9579,10915,9534,10960,5397.96,246.53,40.62,2880,492,-38.83,-38.17,2879,492,1.8265244,1.7507324,-0.3566097010496779,1.9728101,1.8353271,-0.4303971495024621
12519.0,R_YELLOW_HUANG-HE_KM2494,HydroWeb,107.82,40.85,SENTINEL3B,30,1033.4,15.13,9376,10930,9376,10982,5087.96,328.82,67.18,2877,492,-39.41,-38.65,2879,492,2.58871,2.5559082,-0.03723225513675522,0.5408171,0.13952637,-0.12291067313287948
12449.0,R_YELLOW_HUANG-HE_KM2553,HydroWeb,107.33,40.64,JASON3,30,1040.4,7.2,8801,11162,8801,11232,6601.99,135.73,101.43,2874,493,-41.26,-40.2,2874,494,0.7062575,0.52404785,0.0641187120991231,1.4516358,1.2398682,0.035785055703188094
6233.0,R_KUBAN_PSHISH_KM0300,HydroWeb,39.6,44.92,SENTINEL3A,30,53.2,24.7,11605,6010,11515,6100,10275.98,125.54,34.36,2198,451,12.68,12.85,2196,451,22.483759,22.470348,0.6499797361723847,5.046413,-4.9892387,0.6740375641515218
10616.0,R_SAKARYA_SAKARYA-NEHRI_KM0177,HydroWeb,30.03,40.36,SENTINEL3B,30,86.8,10.39,42,11501,42,11566,6035.86,53.4,66.85,2101,496,37.98,37.23,2101,497,17.047047,-17.028152,0.48475298503692993,2.1213772,-1.7690201,0.4969305784816117
2687.0,R_AMUR_ANIUI_KM0787,HydroWeb,136.72,49.26,SENTINEL3A,30,49.4,11.46,8072,882,8065,889,822.8,48.97,42.47,3167,408,21.64,21.53,3167,408,8.611338,-8.558598,0.17884687656205422,8.611338,-8.558598,0.17884687656205422
9935.0,R_EVROS_ARDA_KM0182,HydroWeb,26.43,41.64,SENTINEL3A,30,39.9,1.18,7664,9971,7722,10029,6677.67,56.81,46.54,2064,483,40.21,40.09,2064,484,2.7859914,2.705555,0.40921715738684933,2.5346396,-2.4649506,0.4548646043149609
7353.0,R_NATASHQUAN_NATASHQUAN-TRIB-01_KM0109,HydroWeb,-61.72,50.9,SENTINEL3A,30,70.3,1.16,9956,10916,9936,10916,1201.9,77.39,136.4,1183,391,-14.99,-15.22,1183,392,1.007381,-0.79685974,0.6699287236622234,4.4394665,-4.3984528,0.6704879602726954
9349.0,R_EMS_JUMME_KM0041,HydroWeb,7.64,53.21,SENTINEL3A,30,1.1,1.05,9245,8147,9172,8147,4036.19,186.77,0.0,1878,368,40.85,40.7,1877,368,1.09216,0.99952126,0.16248444525677508,1.0225195,0.9198142,0.11166156670888526
12015.0,R_WESER_FULDA_KM0479,HydroWeb,9.48,51.19,SENTINEL3A,30,148.0,1.25,11329,10573,11375,10573,2729.73,160.07,11.25,1895,389,46.9,47.06,1895,388,1.5112163,1.2694244,0.1796278760553778,5.0312734,-4.9724426,0.1059204513410008
4828.0,R_DNIEPR_DESNA_KM1663,HydroWeb,34.27,53.18,SENTINEL3B,30,137.9,1.79,5111,8176,5124,8189,1409.18,15.69,40.67,2143,368,16.68,16.44,2143,369,4.7533393,-4.662613,0.30001135538180923,6.52804,-6.475403,0.3111852330016054
11672.0,R_VOLGA_IARAN_KM2446,HydroWeb,48.23,57.59,SENTINEL3A,30,82.6,10.21,9876,2843,9876,2889,4360.43,100.09,66.38,2283,324,6.59,6.54,2282,325,0.97959644,-0.78671265,0.757565701668817,0.9764478,-0.78401184,0.7606573219492734
11744.0,R_VOLGA_KUD-MA_KM2316,HydroWeb,43.81,56.12,SENTINEL3A,30,63.9,0.1,4488,4573,4569,4654,8595.69,30.6,466.98,2237,338,8.09,8.14,2238,340,13.6428585,-13.459244,0.675260904656932,1.008852,-0.5058365,0.4520204452288833
11748.0,R_VOLGA_LIUNDA_KM2138,HydroWeb,45.93,56.55,SENTINEL3A,30,65.2,1.16,7178,4069,7112,4135,7055.35,60.6,155.69,2260,334,6.37,6.41,2260,335,0.9806957,0.10726929,0.7840123647982785,0.6776686,0.3775406,0.7993237458282252
4998.0,R_DNIEPR_STIR_KM1480,HydroWeb,26.46,52.02,SENTINEL3B,30,130.6,6.57,7662,9479,7757,9574,10337.86,55.4,41.5,2064,380,26.74,26.88,2065,380,1.3524727,-1.197937,0.4615869272573428,0.7360266,0.09761047,0.42446668400668097
9200.0,R_LIELUPE_IECAVA_KM0084,HydroWeb,24.0,56.64,SENTINEL3B,30,2.9,0.0,4803,4031,4803,4028,239.08,40.74,0.0,2041,334,22.31,21.71,2040,334,1.0770615,0.913306,0.48327116550342714,0.8839884,0.6681442,0.4591615446003721
4846.0,R_DNIEPR_DRUT_KM1344,HydroWeb,30.02,53.07,SENTINEL3A,30,127.2,12.64,52,8331,32,8311,1655.93,726.97,59.07,2101,370,19.62,19.35,2101,370,1.1652826,0.7542877,0.3097007800342997,1.1652826,0.7542877,0.3097007800342997
7587.0,R_NEMAN_SHESHUPE_KM0148,HydroWeb,22.61,54.99,SENTINEL3A,30,8.2,5.01,3050,5924,3138,6012,9523.62,136.16,192.32,2026,350,25.37,25.16,2027,351,7.161352,-7.0316963,0.3979112779538454,1.0686859,-0.7354183,0.5493285461127622
7590.0,R_NEMAN_SVENTOJI_KM0266,HydroWeb,24.44,55.08,SENTINEL3A,30,42.2,9.64,5323,5938,5323,5905,3019.05,42.59,75.67,2045,350,24.41,24.13,2044,350,0.9533677,0.47379303,0.3881138044834001,0.85862625,-0.43024826,0.39913351488018745
7597.0,R_NEMAN_ZAPADNAIA-BEREZINA_KM0762,HydroWeb,26.04,53.82,SENTINEL3A,30,126.0,5.59,7248,7480,7248,7421,5399.39,73.59,11.25,2062,363,25.33,25.36,2061,362,2.2427502,-2.0800476,0.4251410432359467,3.2754643,-3.1659012,0.42480546695502586
11468.0,R_URAL_BOL-SHOI-IK_KM1673,HydroWeb,56.47,51.84,SENTINEL3B,30,144.3,18.53,7765,9884,7765,9791,8573.42,54.82,44.39,2366,383,-15.14,-15.21,2365,382,6.96035,6.9253387,0.4567332391617802,0.996068,-0.56185913,0.3350069810883422
12113.0,R_WISLA_KAMIENNA_KM0611,HydroWeb,21.77,51.07,SENTINEL3A,30,125.9,1.39,2176,10723,2122,10723,3107.44,93.17,344.4,2019,390,33.93,34.35,2018,390,3.2546074,-3.1938782,0.45117199597435637,4.7798276,-4.7296524,0.4541679814663302
5001.0,R_DNIEPR_SUDOST_KM1496,HydroWeb,33.33,52.32,SENTINEL3A,30,122.5,6.49,4084,9211,3994,9211,5047.23,101.64,87.47,2134,377,19.06,18.67,2135,377,3.4052927,-3.3242493,0.7048879455936128,4.0299883,-3.9116516,0.6423715996658694
12132.0,R_WISLA_RADOMKA_KM0508,HydroWeb,21.4,51.68,SENTINEL3B,30,101.0,2.72,1761,9985,1675,9985,4938.7,111.19,276.45,2015,384,32.97,32.95,2014,384,5.3856983,-5.3532944,0.20110308223326773,6.1927266,-6.162056,0.2132728051034973
12137.0,R_WISLA_SAN_KM0655,HydroWeb,21.88,50.7,SENTINEL3B,30,136.6,11.66,2193,11156,2257,11156,3747.72,129.92,252.82,2020,393,34.59,35.09,2019,393,3.1531055,-3.1294403,0.3777139709536022,7.309233,-7.294037,0.6821236804497581
9145.0,R_NEVA_TSNA_KM0598,HydroWeb,34.35,57.53,SENTINEL3A,30,160.7,6.73,5319,2864,5218,2965,10532.78,108.65,623.07,2144,324,15.68,15.58,2143,326,3.268492,-3.2147217,-0.04782540541130947,3.1656585,-3.0775146,-0.19851600919454926
2977.0,R_AMUR_NIMELEN_KM0581,HydroWeb,136.15,52.96,SENTINEL3B,30,117.6,6.9,7377,8354,7377,8443,8273.77,24.21,43.52,3162,370,17.05,17.25,3162,371,10.9306555,-10.86454,0.655819459401591,3.4912572,3.2261734,0.5689938790364655
2967.0,R_AMUR_ZEIA_KM2235,HydroWeb,128.53,51.83,SENTINEL3A,30,162.0,8.4,10241,9797,10241,9804,474.28,247.39,263.11,3086,383,10.19,10.36,3086,383,1.2633086,-0.5132141,-0.0443133320896938,1.2633086,-0.5132141,-0.0443133320896938
11781.0,R_VOLGA_NUGUSH_KM3007,HydroWeb,56.36,53.03,SENTINEL3A,30,205.6,6.74,7728,8457,7638,8367,9741.74,57.69,60.67,2366,371,-11.46,-11.52,2365,370,21.051678,21.045242,0.14171353566265146,2.6235816,2.6068726,0.31346580503940963
12788.0,R_LAGARFLJOT_LAGARFLJOT_KM0009,HydroWeb,-14.31,65.58,JASON3,30,3.3,5.16,6784,5248,6832,5296,5057.5,268.38,293.47,1657,244,64.46,64.23,1657,245,2.4588985,-2.3558822,0.23953079643637037,2.85001,-2.7755136,0.2681722628496446
