lats,lons,pnames,flag,RMSE(AltiMaP),bias(AltiMaP),corr(AltiMaP)
48.93,-117.76,R_COLUMBIA_COLUMBIA_KM1140,10,2.7862277,1.296051,0.25578664045142846
45.87,-122.75,R_COLUMBIA_LEWIS_KM0094,10,3.750132,3.2982635,0.5192486934942196
49.0,-117.62,R_COLUMBIA_COLUMBIA_KM1155,10,3.0441804,2.612915,0.6507714422947515
45.9,-122.73,R_COLUMBIA_LEWIS_KM0101,10,3.3525949,2.8755474,0.6176846992220345
49.09,-117.69,R_COLUMBIA_COLUMBIA_KM1170,10,2.6135433,0.11752319,0.3247029348312921
45.97,-122.42,R_COLUMBIA_LEWIS_KM0135,10,2.3908193,-2.2725754,0.17475627097763952
49.23,-117.67,R_COLUMBIA_COLUMBIA_KM1189,10,2.8944795,1.2496033,0.438999163093414
49.34,-117.71,R_COLUMBIA_COLUMBIA_KM1206,10,3.0962393,-0.56585693,0.04347069749000982
47.36,-114.55,R_COLUMBIA_FLATHEAD_KM1569,10,1.81211,-1.3983154,-0.22397333235405645
47.67,-114.21,R_COLUMBIA_FLATHEAD_KM1669,10,1.4073778,-0.12011719,-0.3730004084115566
43.91,-111.82,R_COLUMBIA_HENRY-S-FORK-SNAKE_KM1862,10,2.9069273,-2.7974854,0.06641294520082572
44.02,-122.97,R_COLUMBIA_MIDDLE-FORK-WILLAMETTE_KM0420,20,10.33176,-10.218933,0.14691787426112504
44.81,-119.87,R_COLUMBIA_JOHN-DAY_KM0572,20,1.5960965,-1.241394,0.5809551004782524
45.41,-122.92,R_COLUMBIA_TUALATIN_KM0201,20,4.8602014,4.8505783,0.8580409149811843
45.56,-122.72,R_COLUMBIA_WILLAMETTE_KM0127,10,4.484977,4.1073694,0.8110248140200907
45.34,-122.64,R_COLUMBIA_WILLAMETTE_KM0158,10,10.441139,-10.126226,0.4531999679146853
45.28,-122.97,R_COLUMBIA_WILLAMETTE_KM0195,10,5.1934576,5.075346,0.8762708157627697
49.0,-118.5,R_COLUMBIA_KETTLE_KM1187,20,1.815936,1.6894531,0.6903938228647217
45.21,-123.05,R_COLUMBIA_WILLAMETTE_KM0208,10,5.239451,5.120348,0.8729555507924412
49.34,-117.58,R_COLUMBIA_KOOTENAY_KM1207,10,4.322709,-4.2024536,0.02663225792415049
49.49,-117.32,R_COLUMBIA_KOOTENAY_KM1239,10,5.1693325,-4.8325806,-0.07663016270940037
45.16,-123.02,R_COLUMBIA_WILLAMETTE_KM0217,10,4.5426545,4.4506073,0.862357106545001
49.62,-116.99,R_COLUMBIA_KOOTENAY_KM1270,10,1.9827615,-0.9767456,-0.2511573309979516
45.1,-123.02,R_COLUMBIA_WILLAMETTE_KM0227,10,1.7041316,1.6198635,0.941735528040436
48.84,-116.39,R_COLUMBIA_KOOTENAY_KM1416,10,4.9037757,4.6991577,0.036791473881270784
45.09,-123.04,R_COLUMBIA_WILLAMETTE_KM0229,10,2.0460675,1.7477627,0.9061215640018068
48.6,-116.03,R_COLUMBIA_KOOTENAY_KM1479,10,3.1199434,-2.8618774,0.4992611564586732
45.01,-123.07,R_COLUMBIA_WILLAMETTE_KM0240,10,1.4794605,1.1919975,0.9191704771823047
48.43,-115.63,R_COLUMBIA_KOOTENAY_KM1522,10,4.830927,-4.675659,-0.13712148377805086
44.92,-123.11,R_COLUMBIA_WILLAMETTE_KM0257,10,1.2070465,-0.9717064,0.8821870055325377
48.37,-115.43,R_COLUMBIA_KOOTENAY_KM1544,10,1.6145605,-1.0877686,0.07035384051260728
44.83,-123.14,R_COLUMBIA_WILLAMETTE_KM0274,10,2.9006884,2.7935944,0.8513619240507739
47.8,-117.54,R_COLUMBIA_LITTLE-SPOKANE_KM1080,10,2.1852136,1.4793701,-0.07158598029036661
44.58,-123.23,R_COLUMBIA_WILLAMETTE_KM0324,10,3.530009,-3.4007034,0.8427315735202235
46.86,-115.75,R_COLUMBIA_NORTH-FORK-CLEARWATER_KM0852,10,4.066842,1.2868958,0.155130821039096
44.55,-123.25,R_COLUMBIA_WILLAMETTE_KM0329,10,5.291478,5.2561646,0.7321194608186828
48.31,-119.62,R_COLUMBIA_OKANOGAN_KM0854,20,6.522561,6.4600525,0.7354070875491159
44.42,-123.23,R_COLUMBIA_WILLAMETTE_KM0349,10,6.042167,6.00441,0.6699705383830883
43.07,-117.7,R_COLUMBIA_OWYHEE_KM1272,10,2.6412632,-2.567749,0.22889501110894628
44.28,-123.18,R_COLUMBIA_WILLAMETTE_KM0374,10,2.0214396,1.872467,0.1497734262946767
42.78,-117.49,R_COLUMBIA_OWYHEE_KM1328,10,15.200596,-15.178467,0.46890546055537324
46.38,-120.24,R_COLUMBIA_YAKIMA_KM0642,20,8.832033,8.761566,0.3118780124003631
46.98,-117.67,R_COLUMBIA_PALOUSE_KM0674,10,13.215667,13.170105,-0.3001815331095637
40.6,-124.17,R_EEL_EEL_KM0016,10,1.2937659,-0.69037676,0.8944982725227427
48.33,-117.29,R_COLUMBIA_PEND-OREILLE_KM1266,10,1.4608164,0.039611816,0.6593159579680172
40.32,-123.8,R_EEL_EEL_KM0078,20,2.068345,1.9226952,0.8141139794960943
48.28,-117.25,R_COLUMBIA_PEND-OREILLE_KM1273,10,1.3081975,1.0239868,0.9477348736024491
40.15,-123.6,R_EEL_EEL_KM0117,10,7.3370924,7.2703323,0.7510789187945632
48.23,-117.12,R_COLUMBIA_PEND-OREILLE_KM1287,10,1.2201067,0.43780518,0.7410572709458478
49.22,-122.81,R_FRASER_FRASER_KM0016,10,1.9494358,1.5724418,0.8756860641278691
49.13,-122.35,R_FRASER_FRASER_KM0055,10,2.66227,1.8774529,0.5788817169658349
49.13,-122.3,R_FRASER_FRASER_KM0060,10,3.833492,3.3865895,0.4993669644132291
49.22,-121.88,R_FRASER_FRASER_KM0098,10,1.8669246,-0.5920372,0.7111678911325773
49.22,-121.84,R_FRASER_FRASER_KM0100,10,1.4699682,0.86893845,0.7689482172488775
49.38,-121.47,R_FRASER_FRASER_KM0140,10,4.00133,-3.7128124,0.5594020828837389
49.98,-121.51,R_FRASER_FRASER_KM0222,10,1.8930001,1.0265656,0.7711917533158853
49.29,-121.9,R_FRASER_LILLOOET_KM0103,10,1.9317535,-1.7090025,0.24758798128703502
41.38,-123.91,R_KLAMATH_KLAMATH_KM0029,10,5.7599516,5.692463,0.8257228539798391
42.14,-121.95,R_KLAMATH_KLAMATH_KM0375,10,5.9666405,-5.954468,-0.8933542469153634
40.9,-123.61,R_KLAMATH_SOUTH-FORK-TRINITY_KM0112,10,5.8431377,5.6944275,0.3174404628596258
48.94,-122.43,R_NOOKSACK_NOOKSACK_KM0032,20,4.6591296,-4.636901,0.7285095711734486
42.44,-124.38,R_ROGUE_ROGUE_KM0004,10,1.5284129,0.5738319,0.4447805308370726
42.7,-123.92,R_ROGUE_ROGUE_KM0072,10,27.275236,27.26632,0.9126519378991477
48.49,-122.15,R_SKAGIT_SKAGIT_KM0041,10,1.1629252,-0.58186436,0.0567014000842152
48.51,-122.04,R_SKAGIT_SKAGIT_KM0054,10,0.875668,-0.64863396,0.26863453882850996
48.51,-121.68,R_SKAGIT_SKAGIT_KM0094,10,2.8052454,-2.6099472,0.6494394988015133
42.79,-112.35,R_COLUMBIA_PORTNEUF_KM1712,20,4.0922256,4.060547,0.5475524543066547
48.49,-121.56,R_SKAGIT_SKAGIT_KM0107,10,5.6112704,-5.518509,0.3393251435288274
47.32,-116.56,R_COLUMBIA_SAINT-JOE_KM1235,10,1.5550338,0.6817627,-0.2207394741539066
48.7,-121.18,R_SKAGIT_SKAGIT_KM0152,10,8.67386,8.647339,-0.6151771320890413
45.43,-115.67,R_COLUMBIA_SALMON_KM0982,10,6.406404,6.2039185,0.40863013442658325
47.85,-121.96,R_SNOHOMISH_SKYKOMISH_KM0041,10,9.114528,-9.079864,0.7526969743989302
48.99,-119.61,R_COLUMBIA_SIMILKAMEEN_KM0965,10,2.5359535,2.4660034,0.5484025925330065
47.76,-121.99,R_SNOHOMISH_SNOQUALMIE_KM0047,20,1.1929201,-0.96771574,0.761007546261202
46.29,-118.8,R_COLUMBIA_SNAKE_KM0505,10,1.5494175,-1.3654175,-0.5612233278310592
43.7,-124.02,R_UMPQUA_UMPQUA_KM0017,10,0.92879975,0.3242098,0.16177652302089804
46.6,-118.45,R_COLUMBIA_SNAKE_KM0556,10,2.118953,1.4497223,-0.6867491964267617
43.65,-123.88,R_UMPQUA_UMPQUA_KM0031,10,1.3382096,0.42621684,0.22488338687178427
46.59,-117.98,R_COLUMBIA_SNAKE_KM0597,10,0.3306689,-0.04197693,0.43547979650029905
46.68,-117.75,R_COLUMBIA_SNAKE_KM0623,10,1.6564645,0.5673523,-0.24395491368063466
46.68,-117.55,R_COLUMBIA_SNAKE_KM0641,10,2.9734862,2.0620422,-0.5029652348505173
46.27,-116.98,R_COLUMBIA_SNAKE_KM0726,10,3.2007108,-2.491806,0.8092165268146208
44.89,-116.86,R_COLUMBIA_SNAKE_KM0929,10,1.5070387,1.3173828,0.28002304565960745
44.52,-117.17,R_COLUMBIA_SNAKE_KM0982,10,3.0511923,-0.99523926,0.16194224186065473
44.52,-117.19,R_COLUMBIA_SNAKE_KM0984,10,3.066733,-0.88464355,0.2696918556338945
44.37,-117.23,R_COLUMBIA_SNAKE_KM1003,10,3.5369737,-0.07318115,0.156905711609115
44.28,-117.1,R_COLUMBIA_SNAKE_KM1027,10,3.384303,-2.9625244,0.886497948255545
43.91,-116.97,R_COLUMBIA_SNAKE_KM1094,10,2.756976,2.3535767,0.3282291648164576
43.59,-116.85,R_COLUMBIA_SNAKE_KM1151,10,3.0315268,-2.6634521,0.3606080333962875
43.38,-116.66,R_COLUMBIA_SNAKE_KM1182,10,3.2259002,-2.9719849,-0.11252084674243394
43.12,-116.29,R_COLUMBIA_SNAKE_KM1234,10,1.2105138,-0.63360596,0.7399994688249002
43.09,-116.2,R_COLUMBIA_SNAKE_KM1244,10,2.0697405,-1.6691284,0.7078534135535111
43.04,-116.18,R_COLUMBIA_SNAKE_KM1250,10,1.8896033,1.4276123,0.5713047848023884
42.94,-115.68,R_COLUMBIA_SNAKE_KM1311,10,1.593775,-0.30322266,-0.02787466481434655
42.94,-115.42,R_COLUMBIA_SNAKE_KM1336,10,3.0515254,-2.3931885,0.5696229143301917
42.99,-115.23,R_COLUMBIA_SNAKE_KM1358,10,3.2826834,2.994995,0.41200640901551966
42.91,-114.96,R_COLUMBIA_SNAKE_KM1394,20,19.636282,-19.62201,0.4032618131050756
42.64,-114.59,R_COLUMBIA_SNAKE_KM1454,10,4.6398597,4.5666504,0.6638033942733175
42.52,-113.69,R_COLUMBIA_SNAKE_KM1544,10,1.8827312,1.5458984,0.509973211367062
42.53,-113.67,R_COLUMBIA_SNAKE_KM1547,10,1.9383047,1.5953369,0.7228932246937131
42.63,-113.23,R_COLUMBIA_SNAKE_KM1598,10,2.7623622,-2.604248,0.3222706803196972
43.06,-112.57,R_COLUMBIA_SNAKE_KM1686,10,3.2842124,-3.071167,0.40814839683599863
43.15,-112.48,R_COLUMBIA_SNAKE_KM1702,10,0.9976334,-0.22497559,0.5425951424121503
43.3,-112.22,R_COLUMBIA_SNAKE_KM1737,20,1.5657957,1.1960449,0.44994568407215785
47.82,-118.01,R_COLUMBIA_SPOKANE_KM1028,10,4.250033,2.3850098,-0.6514888995827026
47.74,-117.51,R_COLUMBIA_SPOKANE_KM1090,10,20.50536,-20.484192,0.5097566384743575
47.68,-117.35,R_COLUMBIA_SPOKANE_KM1117,10,4.5898614,4.5463257,0.8652289923923795
47.7,-117.02,R_COLUMBIA_SPOKANE_KM1147,10,0.8190805,-0.5633545,0.8431629745163363
47.7,-116.87,R_COLUMBIA_SPOKANE_KM1162,10,3.2513375,-3.0648193,-0.3794059508039523
48.0,-113.94,R_COLUMBIA_SWAN_KM1746,10,2.9147298,-2.9047241,0.6123845449948304
40.69,-118.17,R_HUMBOLDT_HUMBOLDT_KM0179,10,1.5943274,-1.449707,0.7360121726383833
40.76,-118.04,R_HUMBOLDT_HUMBOLDT_KM0203,20,4.4737835,-4.446167,0.8012033799992011
40.83,-118.03,R_HUMBOLDT_HUMBOLDT_KM0214,10,2.435981,-2.319458,0.5525248014843605
45.87,-111.62,R_MISSISSIPPI_JEFFERSON_KM5572,20,4.6899095,4.6690674,0.19112269159778553
48.02,-110.67,R_MISSISSIPPI_MARIAS_KM5148,10,0.5686386,-0.030273438,0.2289938599344215
48.26,-110.71,R_MISSISSIPPI_MARIAS_KM5192,10,5.086315,5.0426025,0.2591283539278716
48.27,-111.03,R_MISSISSIPPI_MARIAS_KM5242,10,3.7951477,-3.7607422,0.35286366574522293
48.39,-111.7,R_MISSISSIPPI_MARIAS_KM5315,10,1.0571643,0.88323975,0.5008984455255416
48.43,-111.89,R_MISSISSIPPI_MARIAS_KM5352,20,1.2878441,1.1323242,0.632003095312914
49.05,-110.69,R_MISSISSIPPI_MILK_KM5448,20,2.1355002,-2.0749512,0.5865116109619685
49.14,-111.08,R_MISSISSIPPI_MILK_KM5501,10,9.191828,-9.187866,0.5724548214397402
49.14,-111.13,R_MISSISSIPPI_MILK_KM5506,10,2.0377648,-2.0073853,-0.06847707772585133
47.83,-110.07,R_MISSISSIPPI_MISSOURI_KM5056,10,3.694938,3.6031494,0.2618066137649445
48.04,-110.16,R_MISSISSIPPI_MISSOURI_KM5084,10,1.3189453,-1.1561279,0.5362070045593593
40.19,-109.59,R_COLORADO_GREEN_KM1967,10,1.8984824,1.7026367,0.6509869728671681
48.04,-110.19,R_MISSISSIPPI_MISSOURI_KM5086,10,0.89888376,-0.32159424,0.851922214050473
47.86,-110.54,R_MISSISSIPPI_MISSOURI_KM5140,10,5.032629,-4.930237,0.23401079185246862
40.41,-109.27,R_COLORADO_GREEN_KM2050,20,5.044379,4.581543,-0.6363585775403924
47.77,-110.77,R_MISSISSIPPI_MISSOURI_KM5171,10,5.7491674,-5.678711,0.39746372933592555
40.84,-109.13,R_COLORADO_GREEN_KM2166,10,8.419127,8.3914795,0.6849871001250651
47.71,-110.96,R_MISSISSIPPI_MISSOURI_KM5191,10,10.542762,-10.527161,0.5729468058075309
47.47,-111.32,R_MISSISSIPPI_MISSOURI_KM5238,10,1.5952816,1.4758301,0.4922889807651456
47.41,-111.3,R_MISSISSIPPI_MISSOURI_KM5246,10,2.945835,2.6989746,0.5454480781169726
47.42,-111.38,R_MISSISSIPPI_MISSOURI_KM5262,10,1.9373837,1.5946655,0.7097425368978839
47.02,-112.01,R_MISSISSIPPI_MISSOURI_KM5376,10,1.3444512,-0.50598145,0.3748227954009466
41.78,-109.74,R_COLORADO_GREEN_KM2384,20,0.5010188,-0.033691406,0.7198048865408684
46.69,-111.94,R_MISSISSIPPI_MISSOURI-TRIB-37_KM5435,10,2.1823344,-2.1547852,0.380943144394905
40.07,-109.55,R_COLORADO_WHITE_KM1959,10,2.5052042,-2.3660889,0.4538676484823135
47.5,-111.34,R_MISSISSIPPI_SUN_KM5238,10,3.8481433,3.8397827,0.6904846065084356
40.5,-108.3,R_COLORADO_YAMPA_KM2203,10,2.382379,2.2231445,0.2370758351132432
40.51,-108.3,R_COLORADO_YAMPA_KM2204,10,1.5331123,1.4643555,0.7072840312936381
46.08,-107.5,R_MISSISSIPPI_BIGHORN_KM4862,10,3.6273053,-3.5846558,0.6354314334725422
49.7,-113.2,R_NELSON_BELLY_KM2789,20,1.4452738,-1.3088379,-0.363566718756275
44.22,-107.94,R_MISSISSIPPI_BIGHORN_KM5196,10,1.1046553,0.6329346,-0.215171544082159
49.91,-111.73,R_NELSON_OLDMAN_KM2557,10,0.87339276,0.109191895,-0.27962323869519545
49.92,-111.89,R_NELSON_OLDMAN_KM2574,10,3.052185,2.9732056,0.4847874051884799
49.92,-112.18,R_NELSON_OLDMAN_KM2608,20,3.9030993,-3.824524,-0.33172124112646767
49.81,-112.24,R_NELSON_OLDMAN_KM2628,10,0.9823919,-0.8143921,0.5446813888264146
49.85,-112.32,R_NELSON_OLDMAN_KM2637,10,4.947841,4.893799,0.0644476150947921
49.79,-113.18,R_NELSON_OLDMAN_KM2771,10,8.906636,8.891541,0.09248182679239386
49.92,-111.42,R_NELSON_SOUTH-SASKATCHEWAN-TRIB-02_KM2528,10,3.0108056,-2.8859863,0.23030860420362653
48.51,-104.27,R_MISSISSIPPI_BIG-MUDDY-CREEK_KM4548,20,0.49010828,-0.47930908,-0.18950148008210407
44.69,-101.36,R_MISSISSIPPI_CHEYENNE_KM3695,20,5.1234374,-5.0433655,0.4608013554502744
44.55,-101.77,R_MISSISSIPPI_CHEYENNE_KM3753,20,2.6863298,2.6522827,0.8359985204439834
44.43,-102.2,R_MISSISSIPPI_CHEYENNE_KM3807,20,12.801893,12.749634,0.0966586948435456
43.97,-102.49,R_MISSISSIPPI_CHEYENNE_KM3897,10,12.305299,-12.291992,0.4569164729693272
43.52,-103.06,R_MISSISSIPPI_CHEYENNE_KM3997,20,1.0572155,-0.44140625,0.06862288363447568
44.81,-109.35,R_MISSISSIPPI_CLARKS-FORK-YELLOWSTONE_KM5144,20,28.046528,-28.044312,0.3289466268118902
46.61,-101.89,R_MISSISSIPPI_HEART_KM4161,10,4.3899856,-4.380005,0.5268579186883809
48.31,-106.81,R_MISSISSIPPI_MILK_KM4788,20,6.709383,6.552368,0.16972362353569376
48.6,-107.62,R_MISSISSIPPI_MILK_KM4934,20,5.684775,5.6743164,0.2092409778453014
48.42,-108.45,R_MISSISSIPPI_MILK_KM5101,20,1.2129562,0.6637573,-0.27580023617251026
48.6,-109.92,R_MISSISSIPPI_MILK_KM5329,20,2.9008746,2.867859,0.4358755793618205
44.34,-100.29,R_MISSISSIPPI_MISSOURI_KM3556,10,1.3714683,0.3199768,0.6522816207582591
46.66,-100.71,R_MISSISSIPPI_MISSOURI_KM3930,10,1.7406626,0.1538086,-0.14730657880809586
46.83,-100.86,R_MISSISSIPPI_MISSOURI_KM3963,10,1.3484118,0.23773193,0.3318489099645622
47.29,-101.14,R_MISSISSIPPI_MISSOURI_KM4032,10,1.7628467,0.23474121,0.26637369694450247
48.0,-104.06,R_MISSISSIPPI_MISSOURI_KM4383,10,1.5245119,-0.1437378,0.19155769910811177
48.03,-104.12,R_MISSISSIPPI_MISSOURI_KM4393,10,1.655962,-0.56817627,-0.062308576060246826
48.11,-104.58,R_MISSISSIPPI_MISSOURI_KM4439,10,2.0128005,-0.746521,-0.5386450095581798
48.07,-105.02,R_MISSISSIPPI_MISSOURI_KM4498,10,1.9529351,1.3943481,-0.17129546501491913
48.06,-105.04,R_MISSISSIPPI_MISSOURI_KM4499,10,1.6261457,1.0279541,-0.1106578125146155
48.09,-105.5,R_MISSISSIPPI_MISSOURI_KM4553,10,1.4223883,-0.04534912,-0.5741554826476574
48.01,-105.93,R_MISSISSIPPI_MISSOURI_KM4606,10,3.881056,3.838745,0.04946554882772426
48.02,-105.99,R_MISSISSIPPI_MISSOURI_KM4611,10,1.7265474,1.3361206,-0.040603637384368625
47.61,-108.57,R_MISSISSIPPI_MISSOURI_KM4905,10,1.497443,-0.60162354,0.48881706494501975
47.74,-108.91,R_MISSISSIPPI_MISSOURI_KM4940,10,1.2794952,0.07116699,0.21551809555787513
47.74,-109.37,R_MISSISSIPPI_MISSOURI_KM4990,10,1.7976558,-1.534668,0.23615260748407071
47.74,-109.56,R_MISSISSIPPI_MISSOURI_KM5008,10,2.6680427,-2.5094604,0.34054650967060707
47.72,-109.85,R_MISSISSIPPI_MISSOURI_KM5033,10,1.7047862,-1.5048218,0.22601871017323483
46.74,-100.74,R_MISSISSIPPI_MISSOURI-TRIB-29_KM3946,20,1.4172242,-0.09603882,-0.11885436635332931
44.52,-92.86,R_MISSISSIPPI_CANNON_KM2881,20,1.9859186,1.7350159,0.8173617174148192
47.66,-102.98,R_MISSISSIPPI_MISSOURI-TRIB-38_KM4237,20,0.9198517,0.7232666,0.4044181530671265
47.59,-103.36,R_MISSISSIPPI_MISSOURI-TRIB-38_KM4289,10,2.8755474,-2.7642822,0.23608313387387497
44.52,-92.88,R_MISSISSIPPI_CANNON_KM2883,20,0.6447899,0.32167053,0.3510538330705594
41.39,-91.3,R_MISSISSIPPI_CEDAR_KM2314,10,1.4910468,-1.4218292,0.7854442898053968
41.54,-91.12,R_MISSISSIPPI_CEDAR_KM2342,10,1.555046,-1.4714508,0.6358735257977285
46.61,-103.49,R_MISSISSIPPI_MISSOURI-TRIB-39_KM4526,20,0.44670188,-0.038513184,0.5691433124798345
43.69,-100.06,R_MISSISSIPPI_MISSOURI-TRIB-45_KM3500,10,1.4340632,0.93099976,0.40504654962147185
43.74,-100.63,R_MISSISSIPPI_MISSOURI-TRIB-45_KM3577,10,3.1179194,-2.9939575,0.629875796560253
44.88,-104.23,R_MISSISSIPPI_REDWATER_KM4175,10,10.97261,10.960876,0.6383560951862427
41.88,-91.46,R_MISSISSIPPI_CEDAR_KM2409,20,1.4276725,-1.3381958,0.7975849022714584
40.26,-100.26,R_MISSISSIPPI_REPUBLICAN_KM3255,20,3.3124957,-3.2608032,0.23445485241874525
41.89,-91.47,R_MISSISSIPPI_CEDAR_KM2410,10,1.2946999,1.2170105,0.859103261837779
40.22,-100.46,R_MISSISSIPPI_REPUBLICAN_KM3274,20,7.510735,7.506653,-0.35311498195861757
42.17,-91.84,R_MISSISSIPPI_CEDAR_KM2474,10,5.0749493,-5.0568085,0.8579308912944776
40.2,-100.71,R_MISSISSIPPI_REPUBLICAN_KM3306,20,0.7957346,0.5220947,0.015271258833745121
42.19,-92.04,R_MISSISSIPPI_CEDAR_KM2500,10,1.6768315,-1.6192169,0.46478687666961677
42.23,-92.05,R_MISSISSIPPI_CEDAR_KM2504,10,2.5394568,-2.5138092,0.775977614775557
42.3,-92.08,R_MISSISSIPPI_CEDAR_KM2519,10,2.755111,-2.7332306,0.7562785173836507
42.42,-92.22,R_MISSISSIPPI_CEDAR_KM2542,10,0.43298134,-0.17604065,0.8177690732069739
42.87,-92.53,R_MISSISSIPPI_CEDAR_KM2636,20,2.0810993,1.8403625,0.1673078729844555
44.62,-91.98,R_MISSISSIPPI_CHIPPEWA_KM2820,10,4.823478,-4.7787933,0.6061025909325923
44.71,-91.86,R_MISSISSIPPI_CHIPPEWA_KM2839,10,4.6107817,-4.563278,0.709964460809583
44.78,-91.57,R_MISSISSIPPI_CHIPPEWA_KM2878,10,0.51453847,-0.044708252,0.19117800826262385
45.06,-91.26,R_MISSISSIPPI_CHIPPEWA_KM2937,10,0.7647364,0.41134644,0.19160377694713474
45.33,-91.32,R_MISSISSIPPI_CHIPPEWA_KM2991,10,0.85009956,-0.6838684,0.21091097674025291
46.31,-94.52,R_MISSISSIPPI_CROW-WING_KM3185,10,1.9590383,-1.9422607,0.531927016135181
40.4,-91.51,R_MISSISSIPPI_DES-MOINES_KM2142,10,1.69107,1.4094086,0.4475811111650385
40.81,-92.03,R_MISSISSIPPI_DES-MOINES_KM2232,10,0.73786825,-0.36753845,0.6913666728352996
40.92,-92.27,R_MISSISSIPPI_DES-MOINES_KM2258,10,1.0431325,0.14994812,0.58456246680944
41.13,-92.61,R_MISSISSIPPI_DES-MOINES_KM2305,10,1.0488365,-0.70957947,0.7752059549636656
41.17,-92.66,R_MISSISSIPPI_DES-MOINES_KM2312,20,2.0447414,-1.8531494,0.6484522763418173
43.11,-108.26,R_MISSISSIPPI_WIND_KM5379,20,3.4311144,3.1669922,0.0029525197835023197
41.4,-93.04,R_MISSISSIPPI_DES-MOINES_KM2364,10,7.4063587,-6.860626,0.8259133928987835
47.82,-103.98,R_MISSISSIPPI_YELLOWSTONE_KM4395,10,0.9297384,-0.49249268,0.481234252761155
41.43,-93.18,R_MISSISSIPPI_DES-MOINES_KM2377,10,4.9242315,-4.700119,0.39365367446803323
47.46,-104.31,R_MISSISSIPPI_YELLOWSTONE_KM4458,10,2.013154,-1.6364746,0.19354981097322704
47.38,-104.38,R_MISSISSIPPI_YELLOWSTONE_KM4471,10,1.5100207,1.1346436,0.6469641602154195
41.54,-93.47,R_MISSISSIPPI_DES-MOINES_KM2418,10,5.7605596,-5.7427826,0.9236938230314835
47.19,-104.66,R_MISSISSIPPI_YELLOWSTONE_KM4511,10,1.2816302,-0.58673096,0.6124850571083256
41.79,-93.77,R_MISSISSIPPI_DES-MOINES_KM2469,10,4.6724234,-2.7313995,0.8003121498404913
46.86,-105.0,R_MISSISSIPPI_YELLOWSTONE_KM4564,10,1.171492,0.91308594,0.645564825504381
41.82,-93.83,R_MISSISSIPPI_DES-MOINES_KM2476,10,4.8689723,-2.5154572,0.6889719472963874
46.85,-105.06,R_MISSISSIPPI_YELLOWSTONE_KM4569,10,2.908819,-2.816162,0.685625059261424
46.77,-105.43,R_MISSISSIPPI_YELLOWSTONE_KM4608,10,2.071119,-1.5493774,0.453556194789649
46.56,-105.65,R_MISSISSIPPI_YELLOWSTONE_KM4641,10,4.178671,-4.104248,0.6757324668306931
46.29,-106.17,R_MISSISSIPPI_YELLOWSTONE_KM4703,10,1.7148545,-1.4024048,0.5997383301070672
46.29,-106.21,R_MISSISSIPPI_YELLOWSTONE_KM4706,10,0.67600596,-0.5015259,0.9109484332924062
42.32,-93.96,R_MISSISSIPPI_DES-MOINES_KM2563,20,1.0028645,0.87542725,0.9173013056202268
46.28,-106.64,R_MISSISSIPPI_YELLOWSTONE_KM4750,10,3.4692452,3.3496094,0.49428009725386574
46.26,-106.7,R_MISSISSIPPI_YELLOWSTONE_KM4755,10,0.9666957,0.11480713,0.5647290798993432
46.31,-107.12,R_MISSISSIPPI_YELLOWSTONE_KM4799,10,1.4450775,-0.838501,0.476406040434683
46.31,-107.14,R_MISSISSIPPI_YELLOWSTONE_KM4802,10,3.0355484,-2.9037476,0.6974293966730883
46.14,-107.52,R_MISSISSIPPI_YELLOWSTONE_KM4853,10,3.5573416,-3.3920288,0.32092046881949426
45.99,-108.2,R_MISSISSIPPI_YELLOWSTONE_KM4918,10,1.7877681,1.6262207,0.6743907942855099
45.87,-108.35,R_MISSISSIPPI_YELLOWSTONE_KM4939,10,6.3434377,6.3137817,-0.18733060320905504
42.8,-94.42,R_MISSISSIPPI_EAST-FORK-DES-MOINES_KM2669,20,0.5901108,0.53775024,0.9378657762352781
49.42,-100.72,R_NELSON_SOURIS_KM1836,20,2.1819918,2.0628662,-0.0343155200048611
43.69,-95.04,R_MISSISSIPPI_EAST-FORK-DES-MOINES_KM2808,10,0.657411,0.27474976,0.9313703183041866
40.84,-95.32,R_MISSISSIPPI_EAST-NISHNABOTNA_KM2811,10,2.6436307,2.5805054,0.7661470355096666
48.88,-100.95,R_NELSON_SOURIS_KM1916,20,0.96172327,-0.84420776,0.09266816061111549
41.4,-96.32,R_MISSISSIPPI_ELKHORN_KM2904,20,1.7526716,1.6035156,0.5673049630420964
41.69,-96.68,R_MISSISSIPPI_ELKHORN_KM2977,20,3.0761788,-3.0202026,0.5843813235413641
42.0,-97.05,R_MISSISSIPPI_ELKHORN_KM3037,10,0.8875523,-0.37252808,0.26389535132612024
41.98,-97.11,R_MISSISSIPPI_ELKHORN_KM3043,10,0.8806204,0.5496216,0.4318896848220497
42.01,-97.51,R_MISSISSIPPI_ELKHORN-TRIB-01_KM3089,20,1.3345739,1.2209778,0.8959146772949581
41.47,-91.62,R_MISSISSIPPI_ENGLISH_KM2352,20,2.0434983,1.9490204,0.6062909841129943
45.44,-91.12,R_MISSISSIPPI_FLAMBEAU_KM3008,20,2.131687,-2.068512,0.36799102036162235
45.59,-90.94,R_MISSISSIPPI_FLAMBEAU_KM3041,10,1.5900741,-1.5620117,0.5278872620861124
41.23,-91.23,R_MISSISSIPPI_IOWA_KM2287,10,0.7123147,-0.14776611,0.6485515182170657
